id,t,edsp,tnp,ed1,ed2,ed3,ed4,ed11,ed12,ed13,ed14,ed21,ed22,ed23,ed24,ed31,ed32,ed33,ed34,ed41,ed42,ed43,ed44
280202668,1407452791.49,0.00197058537207,0.00184268343054,(-0.281411687987+0j),(-0.084453729888+0.055507542582j),(-0.0767017161479-0.237258988924j),(0.774006361549-0.499332667953j),(0.000125137358756+0j),(1.88690179538e-05-3.9129458327e-05j),(1.69832461322e-05-3.99615978111e-05j),(-7.95806651984e-05+0.000151884403075j),(1.88690179538e-05+3.9129458327e-05j),(6.37590574684e-05+0j),(4.09268156897e-05-4.95613986554e-06j),(-7.26154772107e-05+0.000121634545019j),(1.69832461322e-05+3.99615978111e-05j),(4.09268156897e-05+4.95613986554e-06j),(0.000102513609792+0j),(-7.20828083729e-05+0.000143288959519j),(-7.95806651984e-05-0.000151884403075j),(-7.26154772107e-05-0.000121634545019j),(-7.20828083729e-05-0.000143288959519j),(0.00155127340453+0j)
280202490,1407452952.9,0.00227117592907,0.00194859918985,(-0.369727405165+0j),(-0.110615579695+0.112420999584j),(-0.0649782386319-0.216332657708j),(0.647635700045-0.606608084344j),(0.000124866193603+0j),(8.61656673924e-06-2.56131059737e-05j),(1.46098335392e-05-4.61769589878e-05j),(-8.49687387316e-05+0.000114102017656j),(8.61656673924e-06+2.56131059737e-05j),(5.63180622753e-05+0j),(3.95346087423e-05-1.02284051982e-05j),(-7.71185891254e-05+0.000146638992242j),(1.46098335392e-05+4.61769589878e-05j),(3.95346087423e-05+1.02284051982e-05j),(0.000121810563236+0j),(-0.000134565823527+8.99732619296e-05j),(-8.49687387316e-05-0.000114102017656j),(-7.71185891254e-05-0.000146638992242j),(-0.000134565823527-8.99732619296e-05j),(0.00164560437073+0j)
280202491,1407452959.4,0.00183372560629,0.00110545160908,(-0.327752435474+0j),(-0.0871579168823+0.0800105995416j),(-0.0469282575136-0.233793575802j),(0.803571740871-0.419512696304j),(9.42373712542e-05+0j),(5.73674680158e-06-1.23908626298e-05j),(1.58386177721e-05-3.69918778226e-05j),(-1.11764649066e-05+6.88110746656e-05j),(5.73674680158e-06+1.23908626298e-05j),(3.24765652415e-05+0j),(1.97671124052e-05-2.65872444752e-06j),(-2.32063064315e-05+6.88511203699e-05j),(1.58386177721e-05+3.69918778226e-05j),(1.97671124052e-05+2.65872444752e-06j),(0.000130353281036+0j),(-2.71530345851e-05+7.79321158565e-05j),(-1.11764649066e-05-6.88110746656e-05j),(-2.32063064315e-05-6.88511203699e-05j),(-2.71530345851e-05-7.79321158565e-05j),(0.000848384391551+0j)
280202492,1407452961.53,0.0022146533028,0.00199231692697,(-0.346794090097+0j),(-0.0720488543386+0.101570085762j),(-0.114624423334-0.239487457885j),(0.676962510641-0.579184856171j),(0.000108304855001+0j),(7.96750132458e-06-2.10822345092e-05j),(9.94406038064e-06-3.67412474363e-05j),(-2.46852136843e-05+0.000101239781569j),(7.96750132458e-06+2.10822345092e-05j),(4.00234327902e-05+0j),(3.21918040692e-05-1.39580299054e-06j),(-7.32798493439e-05+0.000132986284943j),(9.94406038064e-06+3.67412474363e-05j),(3.21918040692e-05+1.39580299054e-06j),(0.000129403981235+0j),(-4.86989795424e-05+0.000134260554194j),(-2.46852136843e-05-0.000101239781569j),(-7.32798493439e-05-0.000132986284943j),(-4.86989795424e-05-0.000134260554194j),(0.00171458465794+0j)
280202493,1407452993.93,0.002423211217,0.0018955854951,(-0.279969566855+0j),(-0.0793477750274+0.0658282807198j),(-0.113737816447-0.194281829085j),(0.770930720335-0.515724455627j),(0.000109043976289+0j),(1.35873841158e-05-3.0833633205e-05j),(2.09429703206e-05-4.36603352116e-05j),(-7.63305997946e-05+6.98997540903e-05j),(1.35873841158e-05+3.0833633205e-05j),(5.55773991814e-05+0j),(3.04106391282e-05-2.49789052689e-06j),(-5.07733842402e-05+0.000127539169941j),(2.09429703206e-05+4.36603352116e-05j),(3.04106391282e-05+2.49789052689e-06j),(0.00010130710704+0j),(-4.25443814461e-05+6.3211718308e-05j),(-7.63305997946e-05-6.98997540903e-05j),(-5.07733842402e-05-0.000127539169941j),(-4.25443814461e-05-6.3211718308e-05j),(0.00162965701259+0j)
280202494,1407452996.09,0.00230880883258,0.00186833821775,(-0.230693203848+0j),(-0.0558959927081+0.0457549381056j),(-0.0513772908415-0.160322706263j),(0.848441407616-0.43973509187j),(9.63866036152e-05+0j),(1.90282100454e-05-2.75167987089e-05j),(1.54323256467e-05-3.99268674458e-05j),(-6.5449345002e-05+0.000115788330916j),(1.90282100454e-05+2.75167987089e-05j),(5.3946354353e-05+0j),(3.55166717419e-05-1.19080787228e-05j),(-4.3080979833e-05+0.000134034165599j),(1.54323256467e-05+3.99268674458e-05j),(3.55166717419e-05+1.19080787228e-05j),(0.000106275639848+0j),(-0.000134629704935+8.30411712233e-05j),(-6.5449345002e-05-0.000115788330916j),(-4.3080979833e-05-0.000134034165599j),(-0.000134629704935-8.30411712233e-05j),(0.00161172961994+0j)
280202495,1407452998.25,0.00257946435977,0.00200281937498,(-0.311199792662+0j),(-0.0756129296003+0.0921524632922j),(-0.0889321911771-0.190295958222j),(0.677075609693-0.621604721547j),(9.9509424338e-05+0j),(1.72331489356e-05-3.21342396968e-05j),(1.36749375254e-05-4.85258255927e-05j),(-1.82724358128e-05+0.000107292113785j),(1.72331489356e-05+3.21342396968e-05j),(5.98506679102e-05+0j),(3.90913671041e-05-7.31023135386e-06j),(-6.0524997478e-05+0.0001796466392j),(1.36749375254e-05+4.85258255927e-05j),(3.90913671041e-05+7.31023135386e-06j),(0.000132079099992+0j),(-0.000113945860189+0.000134917733719j),(-1.82724358128e-05-0.000107292113785j),(-6.0524997478e-05-0.0001796466392j),(-0.000113945860189-0.000134917733719j),(0.00171138018274+0j)
280202432,1407453000.42,0.00214810769977,0.0017796442649,(-0.328661917558+0j),(-0.0664395989409+0.0950680465881j),(-0.0639107791051-0.193388268297j),(0.736087115181-0.543342745439j),(0.00011518445163+0j),(5.75450217121e-06-2.89419396536e-05j),(1.49592717817e-05-3.74660255519e-05j),(-3.27851016834e-05+9.35864083224e-05j),(5.75450217121e-06+2.89419396536e-05j),(4.80558572242e-05+0j),(2.52550980979e-05+1.13684269014e-05j),(-7.83571166387e-05+0.000107303418951j),(1.49592717817e-05+3.74660255519e-05j),(2.52550980979e-05-1.13684269014e-05j),(0.000129361352955+0j),(-4.9057311708e-05+9.98102580511e-05j),(-3.27851016834e-05-9.35864083224e-05j),(-7.83571166387e-05-0.000107303418951j),(-4.9057311708e-05-9.98102580511e-05j),(0.00148704260309+0j)
280202433,1407453002.61,0.00217144874466,0.00183583980126,(-0.348041673928+0j),(-0.0557013467774+0.0675814046402j),(-0.113860901107-0.270056518654j),(0.875438264556-0.137514085848j),(0.000104478099669+0j),(1.66366249084e-05-2.29851205912e-05j),(1.79453638578e-06-3.25112923931e-05j),(-8.55929718072e-05+0.000122935665688j),(1.66366249084e-05+2.29851205912e-05j),(5.11428730994e-05+0j),(2.46239843944e-05-1.15609662029e-05j),(-9.97811376951e-05+0.000115569582002j),(1.79453638578e-06+3.25112923931e-05j),(2.46239843944e-05+1.15609662029e-05j),(0.000102871177703+0j),(-9.0050894653e-05+4.70215130697e-05j),(-8.55929718072e-05-0.000122935665688j),(-9.97811376951e-05-0.000115569582002j),(-9.0050894653e-05-4.70215130697e-05j),(0.00157734765079+0j)
280202434,1407453035.02,0.00192857559929,0.00205634535381,(-0.316431354555+0j),(-0.0684392234434+0.0850844981016j),(-0.0400959141421-0.28371652545j),(0.86728089307-0.231665711973j),(0.000115140053929+0j),(5.41444400403e-06-2.35070190839e-05j),(9.95732413332e-06-3.72626233934e-05j),(-8.25351741348e-05+9.65570518062e-05j),(5.41444400403e-06+2.35070190839e-05j),(5.64336945342e-05+0j),(3.08753263001e-05-7.64170396793e-06j),(-6.73518666249e-05+0.000154801638402j),(9.95732413332e-06+3.72626233934e-05j),(3.08753263001e-05+7.64170396793e-06j),(0.000124601541105+0j),(-0.000125261567226+0.000102168091523j),(-8.25351741348e-05-9.65570518062e-05j),(-6.73518666249e-05-0.000154801638402j),(-0.000125261567226-0.000102168091523j),(0.00176017006424+0j)
280202435,1407453041.51,0.00173634444665,0.00118712444171,(-0.473979862922+0j),(-0.0487871953822+0.147188067928j),(-0.0405787778757-0.376562982738j),(0.712440642218-0.316671100518j),(9.89473880653e-05+0j),(1.46876315632e-07-2.50252969037e-05j),(1.9079003381e-06-3.49751419436e-05j),(2.3475749262e-08+6.34512551435e-05j),(1.46876315632e-07+2.50252969037e-05j),(4.52012547398e-05+0j),(3.2109222992e-05-3.5122123553e-06j),(-4.14332341446e-05+6.9940364097e-05j),(1.9079003381e-06+3.49751419436e-05j),(3.2109222992e-05+3.5122123553e-06j),(0.000127978242737+0j),(-3.08895488747e-05+9.97382830129e-05j),(2.3475749262e-08-6.34512551435e-05j),(-4.14332341446e-05-6.9940364097e-05j),(-3.08895488747e-05-9.97382830129e-05j),(0.000914997556166+0j)
280202373,1407453078.33,0.00202377977852,0.0013962176133,(-0.327036184283+0j),(-0.0770570944564+0.0825277587994j),(-0.134717208429-0.251353397047j),(0.689829477641-0.568424790729j),(9.76963459091e-05+0j),(7.74105854624e-06-1.95093881247e-05j),(7.73490847492e-06-4.00402094907e-05j),(-2.40356419821e-05+8.4781840313e-05j),(7.74105854624e-06+1.95093881247e-05j),(4.11378837094e-05+0j),(2.18282922331e-05+3.77935906649e-06j),(-6.07116030214e-05+8.87860069836e-05j),(7.73490847492e-06+4.00402094907e-05j),(2.18282922331e-05-3.77935906649e-06j),(0.000116404232295+0j),(-3.48396715165e-05+9.08807820454e-05j),(-2.40356419821e-05-8.4781840313e-05j),(-6.07116030214e-05-8.87860069836e-05j),(-3.48396715165e-05-9.08807820454e-05j),(0.00114097915139+0j)
280202374,1407453115.15,0.00229635215476,0.00193165257595,(-0.367575743971+0j),(-0.0793995967272+0.140920832632j),(-0.0867280823024-0.217047143385j),(0.565399438289-0.681481729678j),(7.85019197993e-05+0j),(1.49574355458e-05-1.70754542021e-05j),(1.63847253695e-05-2.06408253219e-05j),(-2.13587618262e-05+9.09884653272e-05j),(1.49574355458e-05+1.70754542021e-05j),(3.83173334726e-05+0j),(2.71292587743e-05-7.20604195839e-07j),(-5.77812039538e-05+0.000118611037168j),(1.63847253695e-05+2.06408253219e-05j),(2.71292587743e-05+7.20604195839e-07j),(0.000118218356267+0j),(-5.47228658197e-05+0.000149575782716j),(-2.13587618262e-05-9.09884653272e-05j),(-5.77812039538e-05-0.000118611037168j),(-5.47228658197e-05-0.000149575782716j),(0.00169661496641+0j)
280202375,1407453117.33,0.00236862404802,0.00210910502884,(-0.403558621357+0j),(-0.0561693054517+0.130707885383j),(-0.0715938398188-0.2979230164j),(0.799014837785-0.290847699579j),(0.000103907637774+0j),(1.18062240034e-05-1.67921558087e-05j),(2.63774771739e-05-3.08722969371e-05j),(-0.000100143587794+5.79821602838e-05j),(1.18062240034e-05+1.67921558087e-05j),(4.12725109281e-05+0j),(3.36240384916e-05+1.87975366673e-06j),(-6.48772664488e-05+0.000141423186778j),(2.63774771739e-05+3.08722969371e-05j),(3.36240384916e-05-1.87975366673e-06j),(0.000125120348606+0j),(-7.68336403447e-05+0.000166070227755j),(-0.000100143587794-5.79821602838e-05j),(-6.48772664488e-05-0.000141423186778j),(-7.68336403447e-05-0.000166070227755j),(0.00183880453153+0j)
280202376,1407453119.49,0.00234267676932,0.00221629059161,(-0.416147744519+0j),(-0.0632129562022+0.133439590659j),(-0.0725968907102-0.327823573588j),(0.763198797653-0.331372967914j),(0.000132613083544+0j),(1.55255907823e-05-3.46857139177e-05j),(2.05059532286e-05-4.62733811204e-05j),(-5.86154417279e-05+0.000153333224593j),(1.55255907823e-05+3.46857139177e-05j),(5.51175261342e-05+0j),(4.52779470114e-05-9.63575110692e-08j),(-8.12017936291e-05+0.000184332315724j),(2.05059532286e-05+4.62733811204e-05j),(4.52779470114e-05+9.63575110692e-08j),(0.000149647637845+0j),(-9.36188644432e-05+0.000163082278755j),(-5.86154417279e-05-0.000153333224593j),(-8.12017936291e-05-0.000184332315724j),(-9.36188644432e-05-0.000163082278755j),(0.00187891234408+0j)
280202310,1407453123.83,0.00257038275433,0.00202730352275,(-0.319967173771+0j),(-0.0649759219324+0.0887617965163j),(-0.0509888017724-0.270375838787j),(0.855969924124-0.277728316249j),(0.000116991105359+0j),(8.10867493365e-06-2.04734628936e-05j),(2.59890038558e-05-3.58526106788e-05j),(-0.000107407589349+0.000117781917532j),(8.10867493365e-06+2.04734628936e-05j),(5.11912560093e-05+0j),(2.58468252205e-05-7.90158802814e-06j),(-7.35780418979e-05+0.00014674454765j),(2.59890038558e-05+3.58526106788e-05j),(2.58468252205e-05+7.90158802814e-06j),(0.000119016616806+0j),(-0.000105114000554+0.000111738859898j),(-0.000107407589349-0.000117781917532j),(-7.35780418979e-05-0.00014674454765j),(-0.000105114000554-0.000111738859898j),(0.00174010454458+0j)
280202311,1407453156.36,0.00172592123053,0.00116823277696,(-0.594690885719+0j),(-0.0514458937729+0.236388532579j),(0.0195754325656-0.472158817182j),(0.59151946416-0.12084746352j),(0.000116960541768+0j),(5.32111161416e-06-3.3765462242e-05j),(6.89401262417e-07-5.2752604648e-05j),(9.89381482543e-06+4.48031001395e-05j),(5.32111161416e-06+3.3765462242e-05j),(4.09409398949e-05+0j),(3.13093358402e-05+4.51460870348e-06j),(-2.95845361673e-05+6.73702193941e-05j),(6.89401262417e-07+5.2752604648e-05j),(3.13093358402e-05-4.51460870348e-06j),(0.000132580401818+0j),(-1.52958107505e-05+8.47114471219e-05j),(9.89381482543e-06-4.48031001395e-05j),(-2.95845361673e-05-6.73702193941e-05j),(-1.52958107505e-05-8.47114471219e-05j),(0.000877750893477+0j)
280202312,1407453158.53,0.00147407573656,0.00124068901092,(-0.588179343596+0j),(-0.0744545236344+0.226929998837j),(-0.0475234975023-0.489671397067j),(0.511768854882-0.305058090465j),(0.000101354742873+0j),(9.75855875493e-06-3.40021655542e-05j),(2.48512174951e-05-4.31798792123e-05j),(-3.1473037221e-05+5.52396434069e-05j),(9.75855875493e-06+3.40021655542e-05j),(5.75734812419e-05+0j),(4.29577581708e-05+5.38621854389e-06j),(-5.72684209002e-05+6.61407438698e-05j),(2.48512174951e-05+4.31798792123e-05j),(4.29577581708e-05-5.38621854389e-06j),(0.000117172457846+0j),(-6.44884395458e-05+0.000106748689813j),(-3.1473037221e-05-5.52396434069e-05j),(-5.72684209002e-05-6.61407438698e-05j),(-6.44884395458e-05-0.000106748689813j),(0.00096458832896+0j)
280202313,1407453160.69,0.00152359073692,0.00148306037788,(-0.568801680876+0j),(-0.0825140780642+0.230714759318j),(-0.063381782562-0.417588949836j),(0.457726268684-0.478033111989j),(0.000109868209498+0j),(1.81614289281e-05-2.60520363967e-05j),(2.48808605024e-05-4.77487062939e-05j),(2.31314312559e-05+9.02820815058e-05j),(1.81614289281e-05+2.60520363967e-05j),(4.76356764509e-05+0j),(3.00032992807e-05+9.48931285422e-07j),(-6.196419627e-05+0.000128675021094j),(2.48808605024e-05+4.77487062939e-05j),(3.00032992807e-05-9.48931285422e-07j),(0.000122331366034+0j),(-3.57601698722e-05+0.00010651922533j),(2.31314312559e-05-9.02820815058e-05j),(-6.196419627e-05-0.000128675021094j),(-3.57601698722e-05-0.00010651922533j),(0.0012032251259+0j)
280202314,1407453162.86,0.00253468966286,0.00224378312614,(-0.447853468028+0j),(-0.0773637425723+0.148507673302j),(-0.0560095613089-0.296807165719j),(0.734396098394-0.375257777487j),(0.000110530669119+0j),(1.90990823655e-05-3.03751468957e-05j),(1.83407215499e-05-5.2617787311e-05j),(-0.000102068140944+0.000109380837266j),(1.90990823655e-05+3.03751468957e-05j),(6.41897170571e-05+0j),(4.29319776478e-05-1.20308385648e-05j),(-8.83639261261e-05+0.000175012422239j),(1.83407215499e-05+5.2617787311e-05j),(4.29319776478e-05+1.20308385648e-05j),(0.000115621142122+0j),(-0.000139724257863+8.81997075296e-05j),(-0.000102068140944-0.000109380837266j),(-8.83639261261e-05-0.000175012422239j),(-0.000139724257863-8.81997075296e-05j),(0.00195344159784+0j)
280202241,1407453195.4,0.00213299735139,0.0015639779674,(-0.351180082429+0j),(-0.0817073207048+0.105744507822j),(-0.0704776688627-0.249693547898j),(0.810143988455-0.367651072096j),(9.098525129e-05+0j),(1.0786850747e-05-2.34455547202e-05j),(2.37975043136e-05-2.87656282045e-05j),(-1.52902333237e-05+5.7339061094e-05j),(1.0786850747e-05+2.34455547202e-05j),(5.99269583171e-05+0j),(3.37817405292e-05-6.30161529779e-06j),(-4.13148752217e-05+0.000155227959011j),(2.37975043136e-05+2.87656282045e-05j),(3.37817405292e-05+6.30161529779e-06j),(0.000113321405446+0j),(-8.02747798897e-05+0.000128403625647j),(-1.52902333237e-05-5.7339061094e-05j),(-4.13148752217e-05-0.000155227959011j),(-8.02747798897e-05-0.000128403625647j),(0.00129974435234+0j)
280202242,1407453197.57,0.00220083617387,0.00174838966528,(-0.379903134622+0j),(-0.0772720555294+0.0943121718576j),(-0.0852055869826-0.303237595062j),(0.7901171026-0.342505160611j),(8.7297443892e-05+0j),(8.57223551648e-06-2.59833737737e-05j),(5.71928483391e-06-3.60361874454e-05j),(-4.71631686461e-05+8.87820025269e-05j),(8.57223551648e-06+2.59833737737e-05j),(5.22271805194e-05+0j),(3.32677323733e-05-1.15857759128e-05j),(-7.0513924241e-05+0.000128526113585j),(5.71928483391e-06+3.60361874454e-05j),(3.32677323733e-05+1.15857759128e-05j),(0.000111499557463+0j),(-8.16298847685e-05+8.99590316843e-05j),(-4.71631686461e-05-8.87820025269e-05j),(-7.0513924241e-05-0.000128526113585j),(-8.16298847685e-05-8.99590316843e-05j),(0.0014973654834+0j)
280202243,1407453199.74,0.00223065897366,0.00180573715039,(-0.371213774344+0j),(-0.0667904075243+0.0932816441893j),(-0.0894810902898-0.284920985128j),(0.815093974974-0.308986874693j),(8.48648318e-05+0j),(6.38266279523e-06-1.98003391752e-05j),(9.09667729651e-06-3.31018980127e-05j),(-7.56108385833e-05+5.06627569893e-05j),(6.38266279523e-06+1.98003391752e-05j),(5.51104919964e-05+0j),(3.67814506144e-05-2.58563333577e-06j),(-2.74820587799e-05+0.000149903081146j),(9.09667729651e-06+3.31018980127e-05j),(3.67814506144e-05+2.58563333577e-06j),(0.000109574107365+0j),(-3.50823973675e-05+9.34012961741e-05j),(-7.56108385833e-05-5.06627569893e-05j),(-2.74820587799e-05-0.000149903081146j),(-3.50823973675e-05-9.34012961741e-05j),(0.00155618771923+0j)
280202244,1407453201.91,0.00210749434635,0.00175203691868,(-0.260420431952+0j),(-0.0951634052314+0.0531537021921j),(-0.109223223226-0.181992896225j),(0.644505322798-0.678130939412j),(0.000115937614781+0j),(1.63284689493e-05-2.78051892845e-05j),(1.44918680506e-05-2.98826817757e-05j),(-6.54809922851e-05+0.00013499429232j),(1.63284689493e-05+2.78051892845e-05j),(5.02057032206e-05+0j),(2.89988773755e-05-8.53167193977e-06j),(-8.22027136158e-05+0.000137255895045j),(1.44918680506e-05+2.98826817757e-05j),(2.89988773755e-05+8.53167193977e-06j),(0.000103842682094+0j),(-0.000141667793588+6.58826308983e-05j),(-6.54809922851e-05-0.00013499429232j),(-8.22027136158e-05-0.000137255895045j),(-0.000141667793588-6.58826308983e-05j),(0.00148205091858+0j)
