id,t,edsp,tnp,ed1,ed2,ed3,ed4,ed11,ed12,ed13,ed14,ed21,ed22,ed23,ed24,ed31,ed32,ed33,ed34,ed41,ed42,ed43,ed44
280180756,1407452428.09,0.00857519667588,0.000397194329942,(0.790346782682+0j),(-0.178822380224-0.185040805343j),(0.148905450711+0.214224221361j),(-0.400890537892-0.283471949498j),(0.000149321338511+0j),(1.87250791029e-05+1.13715114556e-05j),(-6.00772381085e-06-4.48882985977e-06j),(-4.40175339983e-06-3.69481984918e-06j),(1.87250791029e-05-1.13715114556e-05j),(6.62750329474e-05+0j),(-1.44301883382e-05-2.73960117626e-06j),(6.89208550039e-06+9.62985104069e-06j),(-6.00772381085e-06+4.48882985977e-06j),(-1.44301883382e-05+2.73960117626e-06j),(9.69942579035e-05+0j),(9.00706683839e-06-1.17357385113e-05j),(-4.40175339983e-06+3.69481984918e-06j),(6.89208550039e-06-9.62985104069e-06j),(9.00706683839e-06+1.17357385113e-05j),(8.46037005799e-05+0j)
280180757,1407452430.24,0.00797604678126,0.000379726161856,(-0.780724750277+0j),(0.207526822654+0.211059419613j),(-0.157412212262-0.198973773463j),(0.405430452919+0.272235898308j),(0.000129293825077+0j),(1.91133825093e-05-3.71451749879e-06j),(-6.167085754e-06-5.3992602293e-06j),(7.76518740967e-06+6.85304706549e-06j),(1.91133825093e-05+3.71451749879e-06j),(7.38375098707e-05+0j),(2.31438238866e-06+3.41119732954e-06j),(-3.69862763876e-06+1.09115783878e-06j),(-6.167085754e-06+5.3992602293e-06j),(2.31438238866e-06-3.41119732954e-06j),(8.33293596272e-05+0j),(3.97378289825e-06-9.75539142184e-06j),(7.76518740967e-06-6.85304706549e-06j),(-3.69862763876e-06-1.09115783878e-06j),(3.97378289825e-06+9.75539142184e-06j),(9.32654672807e-05+0j)
280180758,1407452432.4,0.00773403870212,0.000385929515954,(-0.783803351145+0j),(0.188340212172+0.179594009988j),(-0.160829897753-0.207620941415j),(0.411230181998+0.282565547933j),(0.00012403186769+0j),(1.03045006173e-05-9.89399178575e-06j),(-6.2756309323e-06-4.6112011401e-06j),(2.7765517246e-05-7.62984614065e-06j),(1.03045006173e-05+9.89399178575e-06j),(7.02647074337e-05+0j),(-3.16837567617e-06-2.1317640165e-06j),(-5.72468208094e-06+7.9633533568e-06j),(-6.2756309323e-06+4.6112011401e-06j),(-3.16837567617e-06+2.1317640165e-06j),(8.81187539059e-05+0j),(-2.19615538827e-06-6.05668160038e-06j),(2.7765517246e-05+7.62984614065e-06j),(-5.72468208094e-06-7.9633533568e-06j),(-2.19615538827e-06+6.05668160038e-06j),(0.000103514186924+0j)
280180759,1407452434.53,0.00846877002508,0.000371388849614,(-0.781103752652+0j),(0.195782477859+0.185175464326j),(-0.158785347514-0.215894402514j),(0.406387589804+0.283341037619j),(0.00011052118518+0j),(7.64119607251e-06+1.00480892939e-05j),(-5.69111773206e-06-6.0987087737e-06j),(9.09168926717e-06-1.50829034187e-05j),(7.64119607251e-06-1.00480892939e-05j),(7.59089713435e-05+0j),(8.5771900075e-06-1.69109892218e-05j),(-4.13037082848e-06-9.03190764407e-07j),(-5.69111773206e-06+6.0987087737e-06j),(8.5771900075e-06+1.69109892218e-05j),(9.04665695184e-05+0j),(8.63688144964e-06-3.34982359351e-06j),(9.09168926717e-06+1.50829034187e-05j),(-4.13037082848e-06+9.03190764407e-07j),(8.63688144964e-06+3.34982359351e-06j),(9.44921235714e-05+0j)
280180510,1407452468.89,0.00933315182925,0.000415701979434,(-0.78108130615+0j),(0.220431474862+0.18767776273j),(-0.157742878357-0.202135440267j),(0.407547706478+0.272511156669j),(0.000132224098048+0j),(1.84115215809e-05+1.73227696056e-06j),(-8.21200118792e-06+1.08454759946e-05j),(7.07857710289e-06-6.81585662616e-06j),(1.84115215809e-05-1.73227696056e-06j),(9.84449567757e-05+0j),(-1.16191926142e-05-8.82746515926e-06j),(-8.17739429837e-06+6.77714713227e-07j),(-8.21200118792e-06-1.08454759946e-05j),(-1.16191926142e-05+8.82746515926e-06j),(8.25324685865e-05+0j),(1.01559854369e-05-3.44182245454e-07j),(7.07857710289e-06+6.81585662616e-06j),(-8.17739429837e-06-6.77714713227e-07j),(1.01559854369e-05+3.44182245454e-07j),(0.000102500456024+0j)
280180511,1407452471.04,0.00952621174025,0.000373107468425,(-0.791179756698+0j),(0.203429530263+0.179433233055j),(-0.148172756065-0.209274557784j),(0.398334517917+0.275741435668j),(0.000109945284298+0j),(1.39767141065e-05+9.42120796724e-06j),(-3.86068070556e-06+2.31368340146e-06j),(5.53219421244e-07-9.82388135266e-06j),(1.39767141065e-05-9.42120796724e-06j),(6.624886083e-05+0j),(-6.80996643236e-06-8.35663152132e-06j),(-5.71504315861e-07+1.02767272905e-05j),(-3.86068070556e-06-2.31368340146e-06j),(-6.80996643236e-06+8.35663152132e-06j),(8.79874803386e-05+0j),(1.99411700887e-05+5.34679320737e-06j),(5.53219421244e-07+9.82388135266e-06j),(-5.71504315861e-07-1.02767272905e-05j),(1.99411700887e-05-5.34679320737e-06j),(0.000108925842958+0j)
280180513,1407452473.19,0.00940618492689,0.000379909350468,(-0.779813071658+0j),(0.199356619925+0.187816550868j),(-0.155307248479-0.205453909063j),(0.39968330988+0.301322180079j),(0.000114066846562+0j),(1.2076526453e-05-9.77074971836e-06j),(4.15655018079e-06-1.44335919846e-05j),(-1.50274063733e-05-1.37988403019e-05j),(1.2076526453e-05+9.77074971836e-06j),(7.46507260091e-05+0j),(1.03101747712e-07-9.69183251071e-06j),(-6.54380338687e-06-2.17501540812e-06j),(4.15655018079e-06+1.44335919846e-05j),(1.03101747712e-07+9.69183251071e-06j),(9.56131481277e-05+0j),(1.64341620136e-05-9.70045101726e-06j),(-1.50274063733e-05+1.37988403019e-05j),(-6.54380338687e-06+2.17501540812e-06j),(1.64341620136e-05+9.70045101726e-06j),(9.55786297693e-05+0j)
280180514,1407452475.33,0.0088180044431,0.000376360740039,(-0.785006217583+0j),(0.202380227703+0.195435949207j),(-0.170324312588-0.194431027992j),(0.396432476773+0.283971418991j),(0.000117286330184+0j),(1.49018308681e-05+2.62818361344e-06j),(1.15848216184e-05+7.66346412925e-06j),(3.60680699528e-06+1.78862679614e-06j),(1.49018308681e-05-2.62818361344e-06j),(7.26593871337e-05+0j),(-4.55095385234e-07+2.59002194141e-07j),(1.75503894661e-06+4.8051446523e-06j),(1.15848216184e-05-7.66346412925e-06j),(-4.55095385234e-07-2.59002194141e-07j),(8.63794953703e-05+0j),(1.06120929971e-05-9.83417295803e-06j),(3.60680699528e-06-1.78862679614e-06j),(1.75503894661e-06-4.8051446523e-06j),(1.06120929971e-05+9.83417295803e-06j),(0.000100035527351+0j)
280180515,1407452507.54,0.0089935864782,0.00131065846072,(-0.724288324555+0j),(0.359799457792+0.235992016458j),(-0.161623166993-0.202317790027j),(0.392321507265+0.263225834449j),(0.000130746522514+0j),(9.17124169616e-06+1.5844106188e-05j),(2.85394437684e-06+1.80067358853e-06j),(1.76147853057e-05+4.71769951897e-06j),(9.17124169616e-06-1.5844106188e-05j),(0.00100113727613+0j),(4.42318532198e-05-1.06639186353e-05j),(2.58861095156e-05-1.1866367605e-06j),(2.85394437684e-06-1.80067358853e-06j),(4.42318532198e-05+1.06639186353e-05j),(8.51752009915e-05+0j),(1.36044936298e-05-1.2509556888e-05j),(1.76147853057e-05-4.71769951897e-06j),(2.58861095156e-05+1.1866367605e-06j),(1.36044936298e-05+1.2509556888e-05j),(9.35994610906e-05+0j)
280180518,1407452509.73,0.00895738542667,0.000397264916029,(-0.782950997061+0j),(0.205861560119+0.1824226671j),(-0.166364043439-0.19358009183j),(0.411641921415+0.277004343696j),(0.000108212338038+0j),(3.09375742177e-05-1.75684736793e-05j),(7.1856828779e-06-4.50294124089e-06j),(1.16882984888e-05-1.20969474057e-06j),(3.09375742177e-05+1.75684736793e-05j),(9.3918737103e-05+0j),(-2.40074977612e-07-8.30255252593e-06j),(4.98474511876e-06-2.41548785785e-06j),(7.1856828779e-06+4.50294124089e-06j),(-2.40074977612e-07+8.30255252593e-06j),(9.94205241866e-05+0j),(6.20905613916e-06-7.68786379104e-06j),(1.16882984888e-05+1.20969474057e-06j),(4.98474511876e-06+2.41548785785e-06j),(6.20905613916e-06+7.68786379104e-06j),(9.57133167006e-05+0j)
