id,t,edsp,tnp,ed1,ed2,ed3,ed4,ed11,ed12,ed13,ed14,ed21,ed22,ed23,ed24,ed31,ed32,ed33,ed34,ed41,ed42,ed43,ed44
280201784,1407452511.87,0.000433639127919,0.000241598050964,(-0.257744904233+0j),(0.503061622695-0.249673450506j),(0.535440564354+0.53097643897j),(-0.0822257378681+0.206799631435j),(5.5977682809e-05+0j),(-5.54855374234e-06-6.21063922127e-07j),(6.50519530597e-07+5.39840073723e-06j),(-2.12937545873e-06+1.85098972454e-06j),(-5.54855374234e-06+6.21063922127e-07j),(6.87727295359e-05+0j),(2.77420069467e-06-7.4425536864e-06j),(-2.0313316868e-06+4.89678650772e-06j),(6.50519530597e-07-5.39840073723e-06j),(2.77420069467e-06+7.4425536864e-06j),(9.63834985882e-05+0j),(1.66250268741e-06+1.43187614719e-06j),(-2.12937545873e-06-1.85098972454e-06j),(-2.0313316868e-06-4.89678650772e-06j),(1.66250268741e-06-1.43187614719e-06j),(2.04641400309e-05+0j)
280201785,1407452513.98,0.000489994671264,0.00025784533037,(-0.284232321867+0j),(0.50037166604-0.121103068523j),(0.510134078961+0.600960051763j),(-0.0845651920537+0.160103703223j),(5.51776150335e-05+0j),(3.84232584276e-07+9.81952844904e-07j),(3.77100386853e-06+6.73536442289e-06j),(-2.60316229564e-08+7.70959796375e-07j),(3.84232584276e-07-9.81952844904e-07j),(7.45440239702e-05+0j),(-1.3097098625e-06-2.44448373817e-07j),(1.32893914915e-06-2.88988898118e-06j),(3.77100386853e-06-6.73536442289e-06j),(-1.3097098625e-06+2.44448373817e-07j),(0.000103490837167+0j),(4.8519418777e-06+7.59929547613e-08j),(-2.60316229564e-08-7.70959796375e-07j),(1.32893914915e-06+2.88988898118e-06j),(4.8519418777e-06-7.59929547613e-08j),(2.46328541991e-05+0j)
280201786,1407452516.13,0.000490077519753,0.000237361862668,(-0.278185451318+0j),(0.498971915298-0.168446568314j),(0.495424422601+0.593816744339j),(-0.108903523215+0.187994612439j),(6.30789790281e-05+0j),(-4.88777338612e-06-1.10422101181e-05j),(7.06279118622e-06+6.34924034399e-06j),(1.31279722286e-06+5.0414127447e-06j),(-4.88777338612e-06+1.10422101181e-05j),(6.9298635479e-05+0j),(-9.06208898619e-06-5.20171693556e-06j),(2.11661656484e-06-2.32950407868e-06j),(7.06279118622e-06-6.34924034399e-06j),(-9.06208898619e-06+5.20171693556e-06j),(7.8660236086e-05+0j),(-3.38641306886e-06-7.43918489881e-07j),(1.31279722286e-06-5.0414127447e-06j),(2.11661656484e-06+2.32950407868e-06j),(-3.38641306886e-06+7.43918489881e-07j),(2.63240120748e-05+0j)
280201722,1407452548.36,0.00049899800742,0.000260399023711,(-0.262779362246+0j),(0.447253872311-0.258502531181j),(0.578129007381+0.532237260109j),(-0.0690100272225+0.204488111568j),(5.33299447875e-05+0j),(1.35430985782e-06+3.05383101935e-06j),(1.34822539427e-06+1.94902072709e-06j),(-5.15058117361e-06+2.75891749969e-06j),(1.35430985782e-06-3.05383101935e-06j),(8.98257035181e-05+0j),(1.04108565098e-05-7.30446956452e-06j),(2.30844850394e-06+3.69745136469e-06j),(1.34822539427e-06-1.94902072709e-06j),(1.04108565098e-05+7.30446956452e-06j),(8.94244194522e-05+0j),(4.38452223213e-06+4.54249826287e-06j),(-5.15058117361e-06-2.75891749969e-06j),(2.30844850394e-06-3.69745136469e-06j),(4.38452223213e-06-4.54249826287e-06j),(2.78189559535e-05+0j)
280201723,1407452550.52,0.000475754687013,0.00026339343279,(-0.260615000735+0j),(0.537017173579-0.132779774617j),(0.431580694212+0.629568262862j),(-0.122111106424+0.168916229518j),(5.98587195866e-05+0j),(4.78552797273e-06-1.87507573584e-06j),(5.73319145317e-06-6.68638794554e-06j),(-1.989808051e-06+1.98987360098e-06j),(4.78552797273e-06+1.87507573584e-06j),(7.65924631816e-05+0j),(9.57567867095e-06-1.67487524877e-06j),(7.9073049065e-06-4.19532322878e-06j),(5.73319145317e-06+6.68638794554e-06j),(9.57567867095e-06+1.67487524877e-06j),(0.000104096175563+0j),(6.95855471992e-06+6.89877168194e-06j),(-1.989808051e-06-1.98987360098e-06j),(7.9073049065e-06+4.19532322878e-06j),(6.95855471992e-06-6.89877168194e-06j),(2.28460744586e-05+0j)
280201724,1407452552.66,0.000433625866805,0.000241800527908,(-0.296954729936+0j),(0.518102383034-0.178501995738j),(0.456789765425+0.607159477113j),(-0.0820207621725+0.165824970099j),(6.24548688684e-05+0j),(-3.40492827476e-07+2.92685334374e-06j),(9.67388657964e-06+9.3449805364e-07j),(5.37450869917e-07-2.72475911987e-06j),(-3.40492827476e-07-2.92685334374e-06j),(7.25329912502e-05+0j),(-1.02712945287e-06-1.40176492075e-05j),(-5.90956359555e-07-3.41721253227e-06j),(9.67388657964e-06-9.3449805364e-07j),(-1.02712945287e-06+1.40176492075e-05j),(8.19392689555e-05+0j),(8.75558613622e-06-1.4687796487e-06j),(5.37450869917e-07+2.72475911987e-06j),(-5.90956359555e-07+3.41721253227e-06j),(8.75558613622e-06+1.4687796487e-06j),(2.48733988341e-05+0j)
280201725,1407452554.81,0.000510550107193,0.000245194729286,(-0.337535430965+0j),(0.462826214126-0.14571475898j),(0.474857497845+0.617660880052j),(-0.10567600325+0.180185775541j),(5.95127921982e-05+0j),(-4.26959824365e-06-1.54328434813e-06j),(1.64870482898e-06-7.39698379328e-06j),(1.6162726502e-06-1.83055987056e-06j),(-4.26959824365e-06+1.54328434813e-06j),(7.72476888073e-05+0j),(6.56898709202e-06-8.48202412994e-06j),(1.9165175155e-06-4.53668911013e-07j),(1.64870482898e-06+7.39698379328e-06j),(6.56898709202e-06+8.48202412994e-06j),(8.37277695559e-05+0j),(4.52752258135e-06+3.66259911132e-06j),(1.6162726502e-06+1.83055987056e-06j),(1.9165175155e-06+4.53668911013e-07j),(4.52752258135e-06-3.66259911132e-06j),(2.47064787249e-05+0j)
280201726,1407452556.95,0.000431595000059,0.000250992376397,(-0.341004767598+0j),(0.493085709301-0.195446124343j),(0.426120480354+0.613056175082j),(-0.0999972119102+0.186994824163j),(5.8141527509e-05+0j),(-4.81810086472e-06-2.60506535302e-06j),(-1.11871590365e-05+3.79835918136e-06j),(-1.11619447362e-06-1.28134241264e-06j),(-4.81810086472e-06+2.60506535302e-06j),(8.22993542148e-05+0j),(2.30706965858e-06-5.45180783671e-06j),(1.5232225667e-06-3.3515765126e-06j),(-1.11871590365e-05-3.79835918136e-06j),(2.30706965858e-06+5.45180783671e-06j),(8.49812864181e-05+0j),(3.91643720808e-06+1.54736349106e-06j),(-1.11619447362e-06+1.28134241264e-06j),(1.5232225667e-06+3.3515765126e-06j),(3.91643720808e-06-1.54736349106e-06j),(2.55702082552e-05+0j)
280201665,1407452589.18,0.00042926140111,0.000242949381871,(-0.3035164688+0j),(0.541644653526-0.141755156189j),(0.467012184884+0.581345002893j),(-0.0776042963194+0.179776189026j),(6.45313174077e-05+0j),(-5.46489206397e-06+3.27754313621e-06j),(5.05683654611e-06-1.77552156377e-06j),(-1.71134776392e-06+1.33324713466e-06j),(-5.46489206397e-06-3.27754313621e-06j),(7.50082363772e-05+0j),(-3.65635932707e-07+2.34563170239e-06j),(5.18972641568e-06-2.62319056029e-06j),(5.05683654611e-06+1.77552156377e-06j),(-3.65635932707e-07-2.34563170239e-06j),(7.58073172924e-05+0j),(1.79137336069e-06+2.11315893453e-06j),(-1.71134776392e-06-1.33324713466e-06j),(5.18972641568e-06+2.62319056029e-06j),(1.79137336069e-06-2.11315893453e-06j),(2.76025107941e-05+0j)
280201666,1407452591.35,0.000435934832218,0.000247939194415,(-0.230699970101+0j),(0.508988068574-0.197231545585j),(0.460608838058+0.620608762008j),(-0.0934423544631+0.206787757096j),(5.79106920589e-05+0j),(-3.83410961484e-06-2.94099623249e-06j),(7.96229445261e-06+7.57112718751e-06j),(2.16601473799e-06-1.8806558688e-06j),(-3.83410961484e-06+2.94099623249e-06j),(7.05250561296e-05+0j),(6.71215900647e-06-1.03342133742e-05j),(-1.07290576047e-06+3.82225143266e-07j),(7.96229445261e-06-7.57112718751e-06j),(6.71215900647e-06+1.03342133742e-05j),(9.87072801414e-05+0j),(1.9811405008e-06+7.67075878102e-06j),(2.16601473799e-06+1.8806558688e-06j),(-1.07290576047e-06-3.82225143266e-07j),(1.9811405008e-06-7.67075878102e-06j),(2.07961660855e-05+0j)
280201667,1407452593.49,0.000449744753485,0.000227391883222,(-0.313889366096+0j),(0.438860021505-0.241908386025j),(0.592072227094+0.509371840768j),(-0.0583436271849+0.192204336709j),(5.75200226705e-05+0j),(-5.25965954397e-06+5.40613955747e-07j),(-7.2074434194e-07-6.1538481095e-06j),(-5.51001825975e-07+2.7573984027e-06j),(-5.25965954397e-06-5.40613955747e-07j),(7.7964176714e-05+0j),(-4.68240153125e-06-3.32756579543e-06j),(5.7526948268e-06-3.64299673005e-06j),(-7.2074434194e-07+6.1538481095e-06j),(-4.68240153125e-06+3.32756579543e-06j),(7.01110273715e-05+0j),(5.57985029748e-06+5.8191607871e-06j),(-5.51001825975e-07-2.7573984027e-06j),(5.7526948268e-06+3.64299673005e-06j),(5.57985029748e-06-5.8191607871e-06j),(2.17966564663e-05+0j)
280201668,1407452595.64,0.000459710645413,0.000257839221337,(-0.229545937422+0j),(0.477591924717-0.239302257387j),(0.585979074997+0.521629410762j),(-0.0936323337256+0.194199158708j),(7.20934062358e-05+0j),(5.62796132787e-06-5.40914317047e-06j),(-3.71239768579e-06-5.39390114218e-06j),(-1.67794268631e-06-2.57508734298e-06j),(5.62796132787e-06+5.40914317047e-06j),(8.69261952986e-05+0j),(-5.25205183255e-06-6.87519446806e-07j),(-1.3534269361e-06+6.23851176358e-06j),(-3.71239768579e-06+5.39390114218e-06j),(-5.25205183255e-06+6.87519446806e-07j),(7.67153567445e-05+0j),(3.72400910929e-06+1.58821091205e-06j),(-1.67794268631e-06+2.57508734298e-06j),(-1.3534269361e-06-6.23851176358e-06j),(3.72400910929e-06-1.58821091205e-06j),(2.21042630579e-05+0j)
280201669,1407452597.79,0.000445391773164,0.000266859047283,(-0.295343841112+0j),(0.50669555481-0.274856385406j),(0.518790390592+0.525742522444j),(-0.0887202956566+0.164516374615j),(7.26882452304e-05+0j),(-4.23884612769e-06-6.44188016429e-06j),(1.22324474253e-05-1.15038035592e-06j),(-5.20368892614e-06+1.9140018556e-06j),(-4.23884612769e-06+6.44188016429e-06j),(8.43856886171e-05+0j),(1.01579086961e-05-8.10997552662e-06j),(7.37722632056e-06-4.18735474367e-06j),(1.22324474253e-05+1.15038035592e-06j),(1.01579086961e-05+8.10997552662e-06j),(8.56604660189e-05+0j),(4.82202129437e-06-1.31582143012e-06j),(-5.20368892614e-06-1.9140018556e-06j),(7.37722632056e-06+4.18735474367e-06j),(4.82202129437e-06+1.31582143012e-06j),(2.41246474161e-05+0j)
280201670,1407452630.02,0.000880199045431,0.00022193078416,(-0.248288616955+0j),(0.504056541515-0.214036141678j),(0.607923966615+0.473687849629j),(-0.0870769414168+0.192182657659j),(6.07339636003e-05+0j),(-3.01347738977e-06-3.21398855297e-06j),(-9.84109968525e-06-2.55383847177e-06j),(1.83315084016e-06+3.09176479548e-06j),(-3.01347738977e-06+3.21398855297e-06j),(6.71455342625e-05+0j),(-4.28999290088e-06-5.9649754064e-06j),(7.86190567227e-08-5.2411008545e-07j),(-9.84109968525e-06+2.55383847177e-06j),(-4.28999290088e-06+5.9649754064e-06j),(6.76152102714e-05+0j),(2.97443390156e-06+6.30672644228e-06j),(1.83315084016e-06-3.09176479548e-06j),(7.86190567227e-08+5.2411008545e-07j),(2.97443390156e-06-6.30672644228e-06j),(2.64360760255e-05+0j)
280201671,1407452632.19,0.000566046510999,0.000273577128734,(-0.296825131037+0j),(0.41868806891-0.34264320939j),(0.659785099322+0.365307123314j),(-0.0233246349253+0.223340689016j),(6.71898819165e-05+0j),(-2.78606142877e-06+1.55338939114e-06j),(-2.78035526751e-06-5.44398463509e-06j),(1.17369471891e-06+2.22873811254e-06j),(-2.78606142877e-06-1.55338939114e-06j),(7.28317548695e-05+0j),(-2.4728423325e-06-7.66521802925e-06j),(-1.55062796027e-06-6.41270722913e-06j),(-2.78035526751e-06+5.44398463509e-06j),(-2.4728423325e-06+7.66521802925e-06j),(0.000105447936472+0j),(-6.65202876949e-06+6.71822391675e-06j),(1.17369471891e-06-2.22873811254e-06j),(-1.55062796027e-06+6.41270722913e-06j),(-6.65202876949e-06-6.71822391675e-06j),(2.81075554753e-05+0j)
280201672,1407452634.35,0.000549255860879,0.000237194471856,(-0.266723804713+0j),(0.484090098837-0.376849781689j),(0.620046487499+0.35737746324j),(-0.0294403246611+0.198636350251j),(5.46990349594e-05+0j),(-3.73868459526e-06-6.20777887937e-06j),(-8.75502079925e-06-5.32843099226e-07j),(4.30558570508e-06+1.93610073241e-06j),(-3.73868459526e-06+6.20777887937e-06j),(6.43385361292e-05+0j),(5.84577261321e-08+9.55858314422e-07j),(3.123710986e-06-3.72090537854e-06j),(-8.75502079925e-06+5.32843099226e-07j),(5.84577261321e-08-9.55858314422e-07j),(9.01479475003e-05+0j),(6.12950063267e-07+1.09310492768e-06j),(4.30558570508e-06-1.93610073241e-06j),(3.123710986e-06+3.72090537854e-06j),(6.12950063267e-07-1.09310492768e-06j),(2.8008953267e-05+0j)
280201673,1407452636.48,0.000625538326455,0.000269699520492,(-0.311550098662+0j),(0.426671423553-0.390139161623j),(0.619311308051+0.371832742027j),(-0.0593948033991+0.208196157316j),(7.30995081182e-05+0j),(-6.66853470318e-06-8.40717336276e-06j),(-4.19597171911e-07+3.3790012508e-06j),(6.43721055761e-07+1.0599938162e-05j),(-6.66853470318e-06+8.40717336276e-06j),(7.48457362866e-05+0j),(5.06345948372e-06-5.37534513586e-06j),(4.21035871177e-07-5.51789212412e-06j),(-4.19597171911e-07-3.3790012508e-06j),(5.06345948372e-06+5.37534513586e-06j),(9.28286726508e-05+0j),(2.26252658907e-06+6.85273631562e-06j),(6.43721055761e-07-1.0599938162e-05j),(4.21035871177e-07+5.51789212412e-06j),(2.26252658907e-06-6.85273631562e-06j),(2.89256034363e-05+0j)
280201674,1407452638.64,0.000565971348726,0.000266350384462,(-0.280814296945+0j),(0.438415838325-0.35079853702j),(0.651654627674+0.35134083368j),(-0.0653972965761+0.231310026116j),(7.13318951048e-05+0j),(-1.57557696203e-05-3.84440523159e-06j),(-1.99252078669e-06-6.51117224215e-06j),(-7.0135786452e-07-1.45054570013e-06j),(-1.57557696203e-05+3.84440523159e-06j),(8.72027948513e-05+0j),(2.57106943934e-06-5.47161860475e-06j),(-2.69905761955e-06-5.91771650327e-06j),(-1.99252078669e-06+6.51117224215e-06j),(2.57106943934e-06+5.47161860475e-06j),(7.99820195313e-05+0j),(6.88188132074e-06+2.14051512041e-06j),(-7.0135786452e-07+1.45054570013e-06j),(-2.69905761955e-06+5.91771650327e-06j),(6.88188132074e-06-2.14051512041e-06j),(2.78336749745e-05+0j)
280201605,1407452670.97,0.00060212178926,0.000231542501604,(-0.292772766978+0j),(0.411853791766-0.430518579551j),(0.63076967856+0.344879479041j),(-0.0113266506649+0.205848921096j),(6.10706394806e-05+0j),(2.58463126228e-06-7.56164807324e-06j),(3.71528978945e-06-3.10981868999e-07j),(4.44872624679e-06+1.55533770762e-06j),(2.58463126228e-06+7.56164807324e-06j),(7.64395673239e-05+0j),(9.74112430959e-07-4.48224720786e-06j),(6.70654107015e-07+1.85368303126e-06j),(3.71528978945e-06+3.10981868999e-07j),(9.74112430959e-07+4.48224720786e-06j),(7.39496279484e-05+0j),(5.17920992496e-06+3.15158542408e-06j),(4.44872624679e-06-1.55533770762e-06j),(6.70654107015e-07-1.85368303126e-06j),(5.17920992496e-06-3.15158542408e-06j),(2.00826668514e-05+0j)
280201606,1407452673.12,0.000607764621969,0.000240841771292,(-0.296123319372+0j),(0.472694503891-0.348821081683j),(0.592514202307+0.410246209102j),(-0.0572557916662+0.211048527574j),(5.9273389321e-05+0j),(-2.4578670269e-06-7.8331982206e-06j),(1.19817889008e-05+1.82771958411e-06j),(-2.62556080462e-06+2.42330627341e-06j),(-2.4578670269e-06+7.8331982206e-06j),(7.30851592805e-05+0j),(6.53168423958e-06-1.67290464281e-06j),(4.65701817114e-06-1.40172908378e-06j),(1.19817889008e-05-1.82771958411e-06j),(6.53168423958e-06+1.67290464281e-06j),(8.50222204054e-05+0j),(7.391697479e-06+3.44745839957e-06j),(-2.62556080462e-06-2.42330627341e-06j),(4.65701817114e-06+1.40172908378e-06j),(7.391697479e-06-3.44745839957e-06j),(2.34610022851e-05+0j)
280201607,1407452675.27,0.000580618286839,0.000254224090996,(-0.279652319342+0j),(0.428450308245-0.345900393641j),(0.662848150542+0.348959697216j),(0.0114604532263+0.239386608615j),(5.22531420642e-05+0j),(8.98409495862e-06-2.11843854634e-06j),(-9.06758583126e-07-4.21032920558e-06j),(-1.45664741373e-06-1.65204088177e-06j),(8.98409495862e-06+2.11843854634e-06j),(8.43924738134e-05+0j),(5.92351126612e-06-3.55162382612e-06j),(-2.46287429081e-06-4.13755248635e-06j),(-9.06758583126e-07+4.21032920558e-06j),(5.92351126612e-06+3.55162382612e-06j),(8.96252324264e-05+0j),(4.97992852506e-06+1.21300670585e-06j),(-1.45664741373e-06+1.65204088177e-06j),(-2.46287429081e-06+4.13755248635e-06j),(4.97992852506e-06-1.21300670585e-06j),(2.79532426924e-05+0j)
280201608,1407452677.43,0.00062842261407,0.000258069005669,(-0.340364167238+0j),(0.448144289752-0.384518428678j),(0.606040396316+0.358606500557j),(-0.0620092711324+0.189039078803j),(5.77243396863e-05+0j),(-4.19837503144e-06-8.58536741786e-06j),(4.6452161365e-06-3.61743894019e-06j),(1.40259247867e-06+2.24220616177e-06j),(-4.19837503144e-06+8.58536741786e-06j),(8.24231635805e-05+0j),(-5.28070538064e-06+6.84217994098e-06j),(3.71732647359e-06+5.4322176851e-08j),(4.6452161365e-06+3.61743894019e-06j),(-5.28070538064e-06-6.84217994098e-06j),(9.38372245945e-05+0j),(-3.8681219527e-07+3.85327614092e-06j),(1.40259247867e-06-2.24220616177e-06j),(3.71732647359e-06-5.4322176851e-08j),(-3.8681219527e-07-3.85327614092e-06j),(2.40842778078e-05+0j)
280201547,1407452709.71,0.000650247572961,0.000259400893584,(-0.315564202718+0j),(0.401918241921-0.404897545753j),(0.636899572685+0.34790842582j),(-0.0176981225883+0.2189620429j),(6.29453098068e-05+0j),(8.22110204631e-06-6.60791179281e-07j),(-1.67861665044e-06-2.63453580135e-07j),(-2.60428985164e-06+7.38214804067e-07j),(8.22110204631e-06+6.60791179281e-07j),(8.04551671067e-05+0j),(9.38576727344e-06+4.14112057937e-06j),(1.4862499631e-06-3.1897356116e-06j),(-1.67861665044e-06+2.63453580135e-07j),(9.38576727344e-06-4.14112057937e-06j),(8.98774522574e-05+0j),(9.51830168904e-06+3.70802314758e-06j),(-2.60428985164e-06-7.38214804067e-07j),(1.4862499631e-06+3.1897356116e-06j),(9.51830168904e-06-3.70802314758e-06j),(2.61229644128e-05+0j)
