id,t,edsp,tnp,ed1,ed2,ed3,ed4,ed11,ed12,ed13,ed14,ed21,ed22,ed23,ed24,ed31,ed32,ed33,ed34,ed41,ed42,ed43,ed44
280203831,1407453041.51,0.0152742155504,0.000477912832611,(-0.401125825421+0j),(-0.355575039294+0.445210809274j),(0.0585020371245-0.000979943088206j),(0.510713345046+0.500200189397j),(0.000133840937197+0j),(-4.58829514683e-06+1.94079016168e-05j),(2.06371625654e-05+1.93612506743e-06j),(2.02729506854e-05-2.75935618281e-06j),(-4.58829514683e-06-1.94079016168e-05j),(0.000132974014197+0j),(1.16757931173e-05-1.95316752024e-05j),(1.04481881415e-05-1.61739426261e-05j),(2.06371625654e-05-1.93612506743e-06j),(1.16757931173e-05+1.95316752024e-05j),(6.85094299791e-05+0j),(3.60580172096e-06+7.29402982439e-06j),(2.02729506854e-05+2.75935618281e-06j),(1.04481881415e-05+1.61739426261e-05j),(3.60580172096e-06-7.29402982439e-06j),(0.000142588451238+0j)
280203769,1407453073.98,0.0155084283949,0.000479944406942,(-0.430652173764+0j),(-0.328528325672+0.457205506444j),(0.0636749113373-0.00377524040334j),(0.509684695806+0.48344982514j),(0.000153342734501+0j),(6.49842838069e-06+1.32066595338e-05j),(8.15902940442e-06-3.5610864286e-07j),(1.92733057786e-05-5.7829758001e-06j),(6.49842838069e-06-1.32066595338e-05j),(0.000131088320565+0j),(1.10285673301e-05-1.34826670615e-05j),(1.53560214206e-05-3.32292378894e-05j),(8.15902940442e-06+3.5610864286e-07j),(1.10285673301e-05+1.34826670615e-05j),(6.60428976722e-05+0j),(1.8484907438e-05+5.60209390746e-06j),(1.92733057786e-05+5.7829758001e-06j),(1.53560214206e-05+3.32292378894e-05j),(1.8484907438e-05-5.60209390746e-06j),(0.000129470454204+0j)
280203770,1407453076.17,0.01577890601,0.000499147673951,(-0.442110767128+0j),(-0.320582332384+0.467255823593j),(0.0560981373589-0.00649180086405j),(0.517447165672+0.460973230584j),(0.000178335470088+0j),(3.00522467814e-06+2.25261451122e-05j),(5.3616473004e-06-5.36783443451e-06j),(2.91063869861e-05-6.82449878375e-08j),(3.00522467814e-06-2.25261451122e-05j),(0.000136540217201+0j),(1.01160922298e-06-3.20815470625e-06j),(-2.67842808572e-06-6.34336834861e-07j),(5.3616473004e-06+5.36783443451e-06j),(1.01160922298e-06+3.20815470625e-06j),(7.12365037978e-05+0j),(-1.65251752449e-06+1.72267651654e-05j),(2.91063869861e-05+6.82449878375e-08j),(-2.67842808572e-06+6.34336834861e-07j),(-1.65251752449e-06-1.72267651654e-05j),(0.000113035482863+0j)
280203771,1407453078.31,0.0149979840482,0.00048648764976,(-0.432927252512+0j),(-0.332416701255+0.480266096755j),(0.0624595162279-0.0036570063209j),(0.524052563646+0.439171894297j),(0.000149552879749+0j),(1.7595683315e-05+4.82117414719e-06j),(1.61561187539e-05-9.17892673869e-07j),(1.82390735077e-05-4.54988644145e-06j),(1.7595683315e-05-4.82117414719e-06j),(0.000114534250439+0j),(-5.83127292826e-07-1.07837896175e-05j),(-6.54394064366e-06+8.77640128302e-06j),(1.61561187539e-05+9.17892673869e-07j),(-5.83127292826e-07+1.07837896175e-05j),(6.86322314389e-05+0j),(1.46143127794e-05+4.23932019169e-06j),(1.82390735077e-05+4.54988644145e-06j),(-6.54394064366e-06-8.77640128302e-06j),(1.46143127794e-05-4.23932019169e-06j),(0.000153768288133+0j)
280203772,1407453080.48,0.0149224519422,0.000495403924588,(-0.414624670417+0j),(-0.355166343206+0.459706663582j),(0.0489011111142+0.0185779078921j),(0.507405611671+0.480016794194j),(0.000136157881831+0j),(1.81685163816e-05+1.01267124473e-05j),(2.78078037666e-05-3.82729619798e-06j),(1.02370616446e-05+2.20515433906e-05j),(1.81685163816e-05-1.01267124473e-05j),(0.000133936324611+0j),(1.5078150454e-05-2.27842952406e-06j),(1.33507178628e-05-1.53613401419e-06j),(2.78078037666e-05+3.82729619798e-06j),(1.5078150454e-05+2.27842952406e-06j),(8.78068530556e-05+0j),(1.73196632353e-05-4.11472377562e-06j),(1.02370616446e-05-2.20515433906e-05j),(1.33507178628e-05+1.53613401419e-06j),(1.73196632353e-05+4.11472377562e-06j),(0.000137502865091+0j)
280203773,1407453082.65,0.0150365253585,0.000460954559298,(-0.411913663184+0j),(-0.360561793579+0.454406756747j),(0.044412424081+0.00806591724366j),(0.507465365577+0.484022940388j),(0.000127635310218+0j),(6.57746633744e-06+1.03489865023e-05j),(1.56453659452e-05-5.55454839209e-06j),(8.29090458293e-06-4.88572391918e-06j),(6.57746633744e-06-1.03489865023e-05j),(0.000134757590967+0j),(2.11613870088e-05-1.78706420666e-05j),(1.14417429641e-05-1.36686127711e-05j),(1.56453659452e-05+5.55454839209e-06j),(2.11613870088e-05+1.78706420666e-05j),(6.9810435888e-05+0j),(2.21683947092e-05+6.76548595372e-06j),(8.29090458293e-06+4.88572391918e-06j),(1.14417429641e-05+1.36686127711e-05j),(2.21683947092e-05-6.76548595372e-06j),(0.000128751222225+0j)
280203774,1407453115.15,0.0121698864296,0.000511711002739,(-0.362809987952+0j),(0.0649784855724+0.518314504103j),(0.159915392424-0.100461689229j),(0.74490454227+0.0703457394592j),(0.000161953920008+0j),(2.50119415343e-05+1.16438068855e-05j),(2.01977459735e-05-6.30344383852e-06j),(4.50417149359e-05-1.93549798503e-05j),(2.50119415343e-05-1.16438068855e-05j),(0.00012770688414+0j),(3.42835490253e-06-2.59375046283e-05j),(1.50437123786e-05-2.79787633143e-05j),(2.01977459735e-05+6.30344383852e-06j),(3.42835490253e-06+2.59375046283e-05j),(8.34259991412e-05+0j),(1.52913951177e-05+5.73305987775e-06j),(4.50417149359e-05+1.93549798503e-05j),(1.50437123786e-05+2.79787633143e-05j),(1.52913951177e-05-5.73305987775e-06j),(0.000138624199451+0j)
280203775,1407453117.32,0.0134142913329,0.000482464811603,(-0.354564916759+0j),(0.0485487948565+0.520189709837j),(0.143330685186-0.103945099242j),(0.750791224716+0.0793326415678j),(0.000155197190253+0j),(1.22407966425e-05+6.42118464242e-07j),(1.29638831628e-05+7.55779850962e-06j),(4.4408144909e-05+2.99371090071e-08j),(1.22407966425e-05-6.42118464242e-07j),(0.000114853487205+0j),(3.80711124515e-06+3.11684461091e-07j),(1.24518476391e-05+8.07891961941e-06j),(1.29638831628e-05-7.55779850962e-06j),(3.80711124515e-06-3.11684461091e-07j),(7.26413614462e-05+0j),(1.60408130323e-05-1.8819269522e-05j),(4.4408144909e-05-2.99371090071e-08j),(1.24518476391e-05-8.07891961941e-06j),(1.60408130323e-05+1.8819269522e-05j),(0.000139772772698+0j)
280203776,1407453119.49,0.0129788235313,0.000516355245546,(-0.346785905752+0j),(0.0791754611876+0.51623923757j),(0.155883634876-0.106629940552j),(0.754390552928+0.0468302607111j),(0.000155595373324+0j),(4.17252155193e-06+6.24380841271e-07j),(1.19726045928e-05+4.45107434094e-06j),(1.0460123838e-05+4.26848534058e-06j),(4.17252155193e-06-6.24380841271e-07j),(0.000142565997621+0j),(1.21470446736e-05-2.18808058585e-05j),(-1.08471892824e-06-1.87795090182e-05j),(1.19726045928e-05-4.45107434094e-06j),(1.21470446736e-05+2.18808058585e-05j),(7.71777880154e-05+0j),(2.17766850632e-05+1.93797359935e-06j),(1.0460123838e-05-4.26848534058e-06j),(-1.08471892824e-06+1.87795090182e-05j),(2.17766850632e-05-1.93797359935e-06j),(0.000141016086586+0j)
280203714,1407453121.67,0.011349770813,0.000521580545582,(-0.340204584393+0j),(0.0810842216611+0.526050654084j),(0.16353059992-0.103554607575j),(0.747517655589+0.0686180720774j),(0.000145338840358+0j),(2.73420383731e-06+1.81303497622e-05j),(1.32704056946e-05+1.77569799634e-06j),(3.2134997101e-05+1.49583562801e-05j),(2.73420383731e-06-1.81303497622e-05j),(0.000124413191131+0j),(1.35670134503e-05-1.16874965192e-05j),(2.00713072341e-05-1.19838714388e-05j),(1.32704056946e-05-1.77569799634e-06j),(1.35670134503e-05+1.16874965192e-05j),(7.84851729665e-05+0j),(2.5743006606e-05-2.12017783876e-06j),(3.2134997101e-05-1.49583562801e-05j),(2.00713072341e-05+1.19838714388e-05j),(2.5743006606e-05+2.12017783876e-06j),(0.000173343341127+0j)
280203715,1407453156.35,0.0110941654319,0.000467830423482,(-0.355130279315+0j),(0.132364114795+0.500627409493j),(0.177975315207-0.108448598153j),(0.748527580115-0.0447724606788j),(0.000141417613953+0j),(1.99674000409e-05+1.99330060725e-05j),(1.26334123685e-05-1.4323031261e-06j),(2.28033503596e-05+2.21138959686e-06j),(1.99674000409e-05-1.99330060725e-05j),(0.000134274655006+0j),(9.89540517807e-06-2.03166732653e-05j),(1.02301616243e-05-1.97551570174e-05j),(1.26334123685e-05+1.4323031261e-06j),(9.89540517807e-06+2.03166732653e-05j),(6.88564723555e-05+0j),(1.69932446206e-05-4.53938104256e-06j),(2.28033503596e-05-2.21138959686e-06j),(1.02301616243e-05+1.97551570174e-05j),(1.69932446206e-05+4.53938104256e-06j),(0.000123281682167+0j)
280203716,1407453158.53,0.0111847068869,0.000485500676608,(-0.359414855278+0j),(0.126943581552+0.516646506106j),(0.169917603604-0.121886846559j),(0.737037560039-0.028808268774j),(0.000160929007665+0j),(1.18050380962e-05+1.2420498219e-05j),(1.06643313069e-06+3.01564767922e-06j),(4.07563282047e-05+5.75393833682e-06j),(1.18050380962e-05-1.2420498219e-05j),(0.000113316322795+0j),(-3.04434904069e-06+6.45856539364e-06j),(1.22024701478e-05-5.87668209392e-06j),(1.06643313069e-06-3.01564767922e-06j),(-3.04434904069e-06-6.45856539364e-06j),(7.07375733067e-05+0j),(1.66287526477e-05-9.54170375142e-06j),(4.07563282047e-05-5.75393833682e-06j),(1.22024701478e-05+5.87668209392e-06j),(1.66287526477e-05+9.54170375142e-06j),(0.00014051777284+0j)
280203717,1407453160.69,0.0111344390522,0.000508634364352,(-0.354149929711+0j),(0.144906578813+0.503630945039j),(0.171579666799-0.127484814487j),(0.740212984175-0.0795522468331j),(0.000134882364155+0j),(2.13866076718e-05+1.89653291262e-05j),(2.05823080706e-06-2.20647923634e-07j),(2.62134190873e-05-8.47281568479e-06j),(2.13866076718e-05-1.89653291262e-05j),(0.000152474600408+0j),(1.0893943091e-05-1.53299133698e-05j),(-6.70738145013e-06-1.29526383189e-05j),(2.05823080706e-06+2.20647923634e-07j),(1.0893943091e-05+1.53299133698e-05j),(7.28585610565e-05+0j),(2.44695824892e-05+1.32110585842e-05j),(2.62134190873e-05+8.47281568479e-06j),(-6.70738145013e-06+1.29526383189e-05j),(2.44695824892e-05-1.32110585842e-05j),(0.000148418838732+0j)
280203718,1407453162.86,0.0102610603006,0.000473287873121,(-0.319189879356+0j),(0.19624410439+0.4833974306j),(0.165148567609-0.110434851068j),(0.759702165164-0.0965179311324j),(0.000158513576827+0j),(-3.59411214e-06+1.15140057913e-05j),(1.53476629513e-05-4.74479334553e-06j),(1.94392112862e-05+1.81856232395e-05j),(-3.59411214e-06-1.15140057913e-05j),(0.000118308429431+0j),(-6.45939164861e-06-1.44259005868e-05j),(5.86974538703e-06-2.15650466967e-05j),(1.53476629513e-05+4.74479334553e-06j),(-6.45939164861e-06+1.44259005868e-05j),(6.28768489052e-05+0j),(1.45170124462e-05-4.47973494943e-06j),(1.94392112862e-05-1.81856232395e-05j),(5.86974538703e-06+2.15650466967e-05j),(1.45170124462e-05+4.47973494943e-06j),(0.000133589017958+0j)
280203656,1407453195.4,0.0105395951893,0.000457985199087,(-0.334288406643+0j),(0.113834169229+0.53556819519j),(0.155883195084-0.110055526297j),(0.742542207046+0.0260582574012j),(0.000128602905211+0j),(5.47397788128e-06+3.18845863838e-05j),(2.51682908179e-05-5.99105494084e-07j),(2.5161757942e-05+8.42575981522e-06j),(5.47397788128e-06-3.18845863838e-05j),(0.000112497701589+0j),(-1.51086601029e-06-1.09735356499e-05j),(1.3474928222e-05-1.38951640332e-05j),(2.51682908179e-05+5.99105494084e-07j),(-1.51086601029e-06+1.09735356499e-05j),(7.17969458961e-05+0j),(1.43506507068e-05+3.1137973475e-06j),(2.5161757942e-05-8.42575981522e-06j),(1.3474928222e-05+1.38951640332e-05j),(1.43506507068e-05-3.1137973475e-06j),(0.000145087646391+0j)
280203657,1407453197.57,0.0109832620485,0.000501372024932,(-0.336668141737+0j),(0.0724612766174+0.531090037198j),(0.170209953895-0.0986125733571j),(0.745921619792+0.0652101772609j),(0.000154663180471+0j),(1.36980412453e-05+1.46142214677e-05j),(1.32893775117e-05-6.09078542318e-06j),(2.23153857206e-05+2.34054918021e-06j),(1.36980412453e-05-1.46142214677e-05j),(0.000143242363373+0j),(1.12347648294e-05-2.8303829417e-06j),(-1.46978312421e-06-1.30734557261e-05j),(1.32893775117e-05+6.09078542318e-06j),(1.12347648294e-05+2.8303829417e-06j),(6.85290210702e-05+0j),(1.6359195393e-05+1.63666462003e-05j),(2.23153857206e-05-2.34054918021e-06j),(-1.46978312421e-06+1.30734557261e-05j),(1.6359195393e-05-1.63666462003e-05j),(0.000134937460018+0j)
280203658,1407453199.74,0.0111658159912,0.000544667785709,(-0.331844613721+0j),(0.0769968495299+0.526450201936j),(0.165283393314-0.11097078412j),(0.748164553987+0.0861249529019j),(0.000172929667825+0j),(2.78677554363e-05-2.27309336946e-06j),(1.31400079854e-08-2.48098128723e-07j),(2.32588384526e-05-1.38241178432e-05j),(2.78677554363e-05+2.27309336946e-06j),(0.000166003495738+0j),(5.18873989049e-06-2.05010910173e-06j),(-2.46696997352e-06+1.32673112575e-06j),(1.31400079854e-08+2.48098128723e-07j),(5.18873989049e-06+2.05010910173e-06j),(7.85893870195e-05+0j),(1.44281138799e-05+3.9054347104e-06j),(2.32588384526e-05+1.38241178432e-05j),(-2.46696997352e-06-1.32673112575e-06j),(1.44281138799e-05-3.9054347104e-06j),(0.000127145235126+0j)
280203659,1407453201.91,0.0108420035846,0.000487027630096,(-0.326625460113+0j),(0.105361542366+0.52796747003j),(0.159227515185-0.10563609892j),(0.751674320067+0.0440276543929j),(0.000137981220313+0j),(4.84810908045e-06+8.5956636746e-06j),(1.78326551087e-05+6.44009901301e-06j),(2.96231730834e-05+1.27323051442e-05j),(4.84810908045e-06-8.5956636746e-06j),(0.000150416589064+0j),(3.46836257474e-06-1.06180150973e-05j),(-6.49249000993e-06-1.70760308535e-05j),(1.78326551087e-05-6.44009901301e-06j),(3.46836257474e-06+1.06180150973e-05j),(6.17512204667e-05+0j),(1.46655957572e-05-5.91144684858e-06j),(2.96231730834e-05-1.27323051442e-05j),(-6.49249000993e-06+1.70760308535e-05j),(1.46655957572e-05+5.91144684858e-06j),(0.000136878600252+0j)
280203660,1407453204.07,0.0109726635993,0.000472179437214,(-0.316154405935+0j),(0.0772413499106+0.539906288088j),(0.178771668496-0.086687843382j),(0.747470505989+0.0662956754519j),(0.000140588991574+0j),(1.01195971438e-05-9.99219193193e-06j),(1.18199958888e-05-1.15247080655e-05j),(5.35029931954e-06-1.04831564157e-06j),(1.01195971438e-05+9.99219193193e-06j),(0.00010944405851+0j),(2.09474228346e-05-1.37422661478e-05j),(1.42212032083e-05-1.90451421228e-05j),(1.18199958888e-05+1.15247080655e-05j),(2.09474228346e-05+1.37422661478e-05j),(7.14853875455e-05+0j),(2.09567238861e-05-2.32089427322e-06j),(5.35029931954e-06+1.04831564157e-06j),(1.42212032083e-05+1.90451421228e-05j),(2.09567238861e-05+2.32089427322e-06j),(0.000150660999584+0j)
280203661,1407453236.61,0.0107844337652,0.000467805319355,(-0.334610173415+0j),(0.13043767855+0.540890761883j),(0.211589610717-0.133913055449j),(0.712421567823-0.0906193549331j),(0.000132729817383+0j),(2.79800837954e-05-5.41153531705e-06j),(6.79375166565e-06-6.25596768998e-06j),(2.8599089542e-05-7.02215777238e-06j),(2.79800837954e-05+5.41153531705e-06j),(0.000133636062011+0j),(9.52003650647e-06-2.00260720774e-05j),(1.50536749858e-05-4.94973342456e-06j),(6.79375166565e-06+6.25596768998e-06j),(9.52003650647e-06+2.00260720774e-05j),(6.92930889957e-05+0j),(1.6759369339e-05+2.28249761556e-06j),(2.8599089542e-05+7.02215777238e-06j),(1.50536749858e-05+4.94973342456e-06j),(1.6759369339e-05-2.28249761556e-06j),(0.000132146350966+0j)
280203662,1407453238.79,0.0106616204141,0.00045218186386,(-0.325265805581+0j),(0.0935789056143+0.532107333029j),(0.198610649233-0.118087460401j),(0.739836371267-0.0394744947752j),(0.000134874717497+0j),(6.823023004e-06+6.12914554552e-06j),(8.65837198872e-06-1.20717290745e-05j),(1.17446597427e-05-3.70436653471e-06j),(6.823023004e-06-6.12914554552e-06j),(0.000129213877107+0j),(1.52602542068e-05-1.89762551388e-05j),(7.79587764537e-06-1.25115593248e-05j),(8.65837198872e-06+1.20717290745e-05j),(1.52602542068e-05+1.89762551388e-05j),(7.23399434364e-05+0j),(1.59052814937e-06+2.2440285269e-06j),(1.17446597427e-05+3.70436653471e-06j),(7.79587764537e-06+1.25115593248e-05j),(1.59052814937e-06-2.2440285269e-06j),(0.00011575332582+0j)
280203537,1407453240.95,0.0107342889482,0.000452961948733,(-0.327922689409+0j),(0.0831080865385+0.532818596497j),(0.181520040401-0.108784387376j),(0.745747696684-0.0272195487815j),(0.00013771263162+0j),(1.02154700094e-05+1.07230637595e-05j),(1.5951065397e-05+6.78710508922e-07j),(1.68201717299e-05+2.91976891825e-06j),(1.02154700094e-05-1.07230637595e-05j),(0.0001195303096+0j),(3.84545761827e-06-3.59734956851e-06j),(1.36912711291e-05-1.09037876425e-05j),(1.5951065397e-05-6.78710508922e-07j),(3.84545761827e-06+3.59734956851e-06j),(7.5914798838e-05+0j),(8.60241825925e-06-3.81255092606e-06j),(1.68201717299e-05-2.91976891825e-06j),(1.36912711291e-05+1.09037876425e-05j),(8.60241825925e-06+3.81255092606e-06j),(0.000119804208675+0j)
280203538,1407453243.13,0.0104707075028,0.000507684268664,(-0.320183145578+0j),(0.0816165547693+0.51055244237j),(0.19260917134-0.102719737706j),(0.763221658411+0.000870401376551j),(0.000139553093682+0j),(-2.92933671941e-06+7.30465401964e-06j),(1.0368768132e-05+1.10060531213e-05j),(2.02657417942e-05-1.41880991972e-05j),(-2.92933671941e-06-7.30465401964e-06j),(0.000129413042267+0j),(1.19060756729e-05-5.26015116315e-06j),(8.00603383816e-06+1.03150007325e-05j),(1.0368768132e-05-1.10060531213e-05j),(1.19060756729e-05+5.26015116315e-06j),(7.24773077253e-05+0j),(6.37458486194e-06-3.17430801794e-06j),(2.02657417942e-05+1.41880991972e-05j),(8.00603383816e-06-1.03150007325e-05j),(6.37458486194e-06+3.17430801794e-06j),(0.00016624082499+0j)
280203539,1407453275.67,0.0118173355975,0.000487443117447,(-0.404513129522+0j),(0.153346616883+0.45198281457j),(0.152730331318-0.175898505883j),(0.740126408215-0.0806941128877j),(0.000131251793679+0j),(1.49041787711e-06+4.98937143965e-06j),(1.62941539255e-05-1.70393611728e-06j),(-5.22672041005e-06+1.89426090268e-06j),(1.49041787711e-06-4.98937143965e-06j),(0.000143419871808+0j),(1.23198565982e-06-1.94980340562e-05j),(1.79321837016e-05-1.17551979862e-05j),(1.62941539255e-05+1.70393611728e-06j),(1.23198565982e-06+1.94980340562e-05j),(8.47402484775e-05+0j),(2.45286548055e-05+5.46759131467e-06j),(-5.22672041005e-06-1.89426090268e-06j),(1.79321837016e-05+1.17551979862e-05j),(2.45286548055e-05-5.46759131467e-06j),(0.000128031203482+0j)
280203540,1407453277.86,0.0117809547382,0.000517088687875,(-0.406864067964+0j),(0.154469053084+0.443556447587j),(0.14921327524-0.17690479409j),(0.744073946235-0.0815639288991j),(0.00014046159087+0j),(2.84996463992e-05+3.06165396569e-05j),(1.48223807098e-05-1.03013818002e-05j),(2.40214933114e-05+4.64782125871e-06j),(2.84996463992e-05-3.06165396569e-05j),(0.00015465083777+0j),(-8.534890883e-06-1.71412736701e-05j),(9.98140411788e-06-1.54125820776e-05j),(1.48223807098e-05+1.03013818002e-05j),(-8.534890883e-06+1.71412736701e-05j),(8.29149784987e-05+0j),(1.55477347842e-05+2.29733981568e-05j),(2.40214933114e-05-4.64782125871e-06j),(9.98140411788e-06+1.54125820776e-05j),(1.55477347842e-05-2.29733981568e-05j),(0.000139061280735+0j)
280203541,1407453280.01,0.0117613049987,0.000499368965009,(-0.420639232825+0j),(0.165668871958+0.467481584467j),(0.165575868976-0.17732831779j),(0.710022093667-0.118681736948j),(0.000156043555689+0j),(2.30370664414e-05+1.51530560706e-05j),(2.96306082099e-05-1.52105042037e-05j),(2.95991813876e-05-1.20446396938e-05j),(2.30370664414e-05-1.51530560706e-05j),(0.000139202666212+0j),(5.98045841539e-06-2.65011277637e-05j),(1.24656867563e-05-2.73306131932e-05j),(2.96306082099e-05+1.52105042037e-05j),(5.98045841539e-06+2.65011277637e-05j),(7.5896847403e-05+0j),(2.65942762242e-05+1.59422161615e-06j),(2.95991813876e-05+1.20446396938e-05j),(1.24656867563e-05+2.73306131932e-05j),(2.65942762242e-05-1.59422161615e-06j),(0.000128225895706+0j)
280203542,1407453282.18,0.0117277315903,0.000502523830145,(-0.398760010941+0j),(0.168351082416+0.474789232021j),(0.175465481754-0.180800879161j),(0.710113723778-0.139588531013j),(0.000162990811132+0j),(8.48802613144e-06+2.88781315616e-05j),(5.70629883925e-06+1.03753422981e-05j),(3.4065460068e-05-1.17089133487e-05j),(8.48802613144e-06-2.88781315616e-05j),(0.000136316393562+0j),(8.85769894577e-06-9.01043102952e-06j),(-8.79070640674e-06-1.96711342219e-05j),(5.70629883925e-06-1.03753422981e-05j),(8.85769894577e-06+9.01043102952e-06j),(8.22104694444e-05+0j),(1.53584794647e-05-1.48842252035e-05j),(3.4065460068e-05+1.17089133487e-05j),(-8.79070640674e-06+1.96711342219e-05j),(1.53584794647e-05+1.48842252035e-05j),(0.000121006156007+0j)
280203543,1407453284.35,0.0105862985398,0.000479965393468,(-0.388382341923+0j),(0.152306170887+0.46185875536j),(0.15743141772-0.185699805261j),(0.732092571775-0.131984371357j),(0.000128316650265+0j),(5.42162941026e-06+1.31280022438e-05j),(7.47685062546e-06+4.16458379425e-06j),(2.41040724678e-05-1.06166311186e-05j),(5.42162941026e-06-1.31280022438e-05j),(0.000126892537996+0j),(7.3254007716e-06-1.00635277797e-05j),(8.69100383362e-08-3.20935562172e-06j),(7.47685062546e-06-4.16458379425e-06j),(7.3254007716e-06+1.00635277797e-05j),(7.74492688564e-05+0j),(9.97705508255e-06-1.68839266484e-05j),(2.41040724678e-05+1.06166311186e-05j),(8.69100383362e-08+3.20935562172e-06j),(9.97705508255e-06+1.68839266484e-05j),(0.000147306936351+0j)
280203461,1407453316.9,0.0122252092833,0.000472507573387,(-0.417799162984+0j),(0.156902717358+0.458756311647j),(0.150789532477-0.167931466855j),(0.7234981635-0.126411985062j),(0.000130652530765+0j),(1.79859878631e-06-1.72429664175e-06j),(-6.3807707893e-06-8.43086076355e-07j),(1.43113947578e-05-1.11689165651e-05j),(1.79859878631e-06+1.72429664175e-06j),(0.000134735445621+0j),(3.42389310807e-06+4.86632408906e-06j),(1.23559865223e-05-1.82222974325e-05j),(-6.3807707893e-06+8.43086076355e-07j),(3.42389310807e-06-4.86632408906e-06j),(7.07342854363e-05+0j),(7.63363929529e-06+9.61396372684e-06j),(1.43113947578e-05+1.11689165651e-05j),(1.23559865223e-05+1.82222974325e-05j),(7.63363929529e-06-9.61396372684e-06j),(0.000136385311565+0j)
280203462,1407453319.07,0.0118600241152,0.000456243137536,(-0.406839971938+0j),(0.153485854799+0.471258657065j),(0.152605865788-0.16929342153j),(0.716138933599-0.155031682855j),(0.000127532228196+0j),(1.33602920933e-05-4.85101313533e-06j),(1.14191605858e-05-9.29021876801e-06j),(1.53236968983e-05+2.01816172154e-06j),(1.33602920933e-05+4.85101313533e-06j),(0.000119171688482+0j),(1.66012442999e-05-1.51765142838e-05j),(5.89530200777e-06-1.17642128457e-05j),(1.14191605858e-05+9.29021876801e-06j),(1.66012442999e-05+1.51765142838e-05j),(7.55526836423e-05+0j),(1.38031490235e-05-1.68978594072e-05j),(1.53236968983e-05-2.01816172154e-06j),(5.89530200777e-06+1.17642128457e-05j),(1.38031490235e-05+1.68978594072e-05j),(0.000133986537216+0j)
280203463,1407453321.27,0.0115394569748,0.000494954090998,(-0.403577028537+0j),(0.166091476066+0.456673822726j),(0.139359571415-0.189553375614j),(0.724550155559-0.143748819052j),(0.000155390299584+0j),(1.21558680397e-05+9.29795712503e-06j),(1.95619410673e-05+3.82082196976e-07j),(2.46820343211e-05-4.31906838654e-06j),(1.21558680397e-05-9.29795712503e-06j),(0.000129275489423+0j),(4.29384469148e-07-1.92280610667e-05j),(-9.44485505431e-06-1.91953505673e-05j),(1.95619410673e-05-3.82082196976e-07j),(4.29384469148e-07+1.92280610667e-05j),(8.00668679189e-05+0j),(1.07141428337e-05-5.12572608393e-06j),(2.46820343211e-05+4.31906838654e-06j),(-9.44485505431e-06+1.91953505673e-05j),(1.07141428337e-05+5.12572608393e-06j),(0.000130221434072+0j)
280203464,1407453323.43,0.0123213481326,0.000481226416964,(-0.426776762618+0j),(0.132760492804+0.456069833823j),(0.146660115462-0.174827840186j),(0.725396096652-0.118165531804j),(0.000130547222898+0j),(1.49758745804e-05+2.2974142874e-06j),(1.18108403005e-05-1.20797294948e-05j),(3.36431688744e-05-1.62840728649e-05j),(1.49758745804e-05-2.2974142874e-06j),(0.000126606354879+0j),(6.29918640587e-06-1.13502901307e-05j),(3.5212742578e-06-2.44572037008e-05j),(1.18108403005e-05+1.20797294948e-05j),(6.29918640587e-06+1.13502901307e-05j),(5.66102447865e-05+0j),(7.56538140305e-06+2.06192889803e-06j),(3.36431688744e-05+1.62840728649e-05j),(3.5212742578e-06+2.44572037008e-05j),(7.56538140305e-06-2.06192889803e-06j),(0.0001674625944+0j)
280203465,1407453325.58,0.0122871454726,0.000483701810181,(-0.420974758272+0j),(0.134589416761+0.458011518157j),(0.148434073188-0.188090227402j),(0.72829713979-0.08404795938j),(0.000148854790515+0j),(6.81029407107e-06+4.32963136862e-06j),(7.36686349812e-06+4.97311604011e-06j),(1.83922872015e-05+9.99399033813e-06j),(6.81029407107e-06-4.32963136862e-06j),(0.000145377323748+0j),(-1.04354633904e-06-2.12919726779e-05j),(1.7686628865e-05-3.13582339637e-06j),(7.36686349812e-06-4.97311604011e-06j),(-1.04354633904e-06+2.12919726779e-05j),(6.90624124462e-05+0j),(1.32594135583e-05+1.20932143685e-05j),(1.83922872015e-05-9.99399033813e-06j),(1.7686628865e-05+3.13582339637e-06j),(1.32594135583e-05-1.20932143685e-05j),(0.000120407283472+0j)
280203466,1407453358.13,0.0120532373919,0.000512861511187,(-0.436771596693+0j),(0.164499645621+0.446909777659j),(0.142370166721-0.185753180403j),(0.713778427385-0.134866369947j),(0.000166417949516+0j),(3.80512857671e-06+1.29864716515e-05j),(1.68736059592e-06-5.56090500113e-06j),(2.13791859006e-05+1.16872688091e-05j),(3.80512857671e-06-1.29864716515e-05j),(0.000131862954591+0j),(-6.1234638781e-06-1.36017632519e-05j),(2.6296241684e-06+9.17787964688e-07j),(1.68736059592e-06+5.56090500113e-06j),(-6.1234638781e-06+1.36017632519e-05j),(7.76094490274e-05+0j),(1.52563158202e-05-1.91798459138e-06j),(2.13791859006e-05-1.16872688091e-05j),(2.6296241684e-06-9.17787964688e-07j),(1.52563158202e-05+1.91798459138e-06j),(0.000136971158052+0j)
