id,t,edsp,tnp,ed1,ed2,ed3,ed4,ed11,ed12,ed13,ed14,ed21,ed22,ed23,ed24,ed31,ed32,ed33,ed34,ed41,ed42,ed43,ed44
280208815,1407453847.82,0.0015478858294,0.00102343761515,(-0.355242579237+0j),(-0.201413205637+0.248690003792j),(0.373167737556-0.410992412874j),(-0.47667150891-0.485802492076j),(0.000354141150182+0j),(0.000108227773755-6.40881034978e-05j),(0.000173722285556-0.000126785833566j),(0.000108940848362-0.000205002378477j),(0.000108227773755+6.40881034978e-05j),(9.10389408958e-05+0j),(9.21881131082e-05-5.21852998105e-07j),(7.99334779725e-05-5.61841479951e-05j),(0.000173722285556+0.000126785833566j),(9.21881131082e-05+5.21852998105e-07j),(0.000269816817782+0j),(0.00013911074814-8.80679739453e-05j),(0.000108940848362+0.000205002378477j),(7.99334779725e-05+5.61841479951e-05j),(0.00013911074814+8.80679739453e-05j),(0.000308440706292+0j)
280208816,1407453849.99,0.00155421722737,0.000809528123802,(-0.359541190631+0j),(-0.295898562176+0.186856467246j),(0.601137534168-0.157666140752j),(-0.159409558238-0.580191761064j),(0.000187859506119+0j),(5.00379312829e-05-5.25883985803e-05j),(0.000117281343661-7.20226817824e-05j),(6.29788662208e-05-0.000130397825758j),(5.00379312829e-05+5.25883985803e-05j),(9.20028390824e-05+0j),(8.26759272814e-05+1.57549059315e-05j),(6.95866479454e-05-2.41945152864e-05j),(0.000117281343661+7.20226817824e-05j),(8.26759272814e-05-1.57549059315e-05j),(0.000238576232883+0j),(0.000124503413078-8.37167659941e-05j),(6.29788662208e-05+0.000130397825758j),(6.95866479454e-05+2.41945152864e-05j),(0.000124503413078+8.37167659941e-05j),(0.000291089545718+0j)
280208817,1407453882.42,0.0025357510641,0.0010983503883,(-0.473350490426+0j),(-0.25089112686+0.226077766136j),(0.404633740894-0.231816681153j),(-0.40748921175-0.527604874609j),(0.000443228558818+0j),(0.000135403696476-5.24165358427e-05j),(0.000213370148051-9.51639852694e-05j),(0.000176937871823-0.000228561333697j),(0.000135403696476+5.24165358427e-05j),(0.000100845206233+0j),(9.37253230146e-05-9.10428157862e-06j),(9.20490719923e-05-6.47378781146e-05j),(0.000213370148051+9.51639852694e-05j),(9.37253230146e-05+9.10428157862e-06j),(0.000252128411354+0j),(0.000159306658541-8.82447157736e-05j),(0.000176937871823+0.000228561333697j),(9.20490719923e-05+6.47378781146e-05j),(0.000159306658541+8.82447157736e-05j),(0.000302148211892+0j)
280208818,1407453884.59,0.00244329600813,0.00121406261243,(-0.406886983808+0j),(-0.266103236156+0.209280329033j),(0.551261629708-0.159912289575j),(-0.224614854978-0.583027131592j),(0.000473813047938+0j),(0.00011956735512-7.72528710144e-05j),(0.000230175654517-0.00013814839733j),(0.000182303928972-0.000269497061884j),(0.00011956735512+7.72528710144e-05j),(9.64380731591e-05+0j),(9.35869134245e-05+1.84257291714e-06j),(0.000111540410996-5.83207475513e-05j),(0.000230175654517+0.00013814839733j),(9.35869134245e-05-1.84257291714e-06j),(0.000255387829787+0j),(0.000175088322945-7.1511196475e-05j),(0.000182303928972+0.000269497061884j),(0.000111540410996+5.83207475513e-05j),(0.000175088322945+7.1511196475e-05j),(0.000388423661542+0j)
280208819,1407453886.74,0.00264551992338,0.00146227520891,(-0.432642580654+0j),(-0.278606254229+0.197077509927j),(0.469414401138-0.192445388369j),(-0.293018623001-0.594234286005j),(0.000510809957718+0j),(0.000149014916558-8.71173656217e-05j),(0.0002481164031-0.000165813009327j),(0.000175924461236-0.000284935918499j),(0.000149014916558+8.71173656217e-05j),(0.000146761777351+0j),(8.20170239438e-05-5.86019280942e-06j),(0.000115768756275-2.7644531933e-05j),(0.0002481164031+0.000165813009327j),(8.20170239438e-05+5.86019280942e-06j),(0.000387611017043+0j),(0.00021180893256-0.000164495623261j),(0.000175924461236+0.000284935918499j),(0.000115768756275+2.7644531933e-05j),(0.00021180893256+0.000164495623261j),(0.000417092456796+0j)
280208820,1407453888.91,0.00254812206418,0.000992098818789,(-0.481168994042+0j),(-0.29156884546+0.197607508696j),(0.531033296757-0.0314926501208j),(-0.177682883083-0.574330848745j),(0.000350085381616+0j),(8.46203592624e-05-8.00776656871e-05j),(0.000166157303296-0.00012345297234j),(9.01337132078e-05-0.000191940167323j),(8.46203592624e-05+8.00776656871e-05j),(0.000110200279193+0j),(9.14256649288e-05+8.06929469389e-06j),(8.46334508164e-05-6.06380535496e-05j),(0.000166157303296+0.00012345297234j),(9.14256649288e-05-8.06929469389e-06j),(0.000255958525868+0j),(0.0001473830537-7.47682930272e-05j),(9.01337132078e-05+0.000191940167323j),(8.46334508164e-05+6.06380535496e-05j),(0.0001473830537+7.47682930272e-05j),(0.000275854632112+0j)
280208821,1407453891.07,0.00251805681764,0.00105157184683,(-0.399641876356+0j),(-0.257193519869+0.210915045268j),(0.555777024769-0.187288408941j),(-0.172592911214-0.596573000808j),(0.000380421577673+0j),(0.000103337532765-8.44029184199e-05j),(0.000144840023644-0.000163090155747j),(0.000109342598625-0.000209705937426j),(0.000103337532765+8.44029184199e-05j),(0.000102335396081+0j),(8.68719082991e-05-1.91051829083e-05j),(9.77651542065e-05-5.591132573e-05j),(0.000144840023644+0.000163090155747j),(8.68719082991e-05+1.91051829083e-05j),(0.000272629336618+0j),(0.00017417114445-4.33433018863e-05j),(0.000109342598625+0.000209705937426j),(9.77651542065e-05+5.591132573e-05j),(0.00017417114445+4.33433018863e-05j),(0.000296185536459+0j)
280208512,1407453925.69,0.00172204338758,0.000764663348098,(-0.430547070446+0j),(-0.315590921554+0.213125508636j),(0.518233360374-0.163441383078j),(-0.312315032294-0.526107904358j),(0.000219360669148+0j),(5.24769825991e-05-6.38368189683e-05j),(9.81135783708e-05-8.32038190106e-05j),(5.72307153871e-05-0.000116195477336j),(5.24769825991e-05+6.38368189683e-05j),(8.31706594866e-05+0j),(7.07959052291e-05+1.05446185354e-06j),(6.32937617986e-05-3.84662372948e-05j),(9.81135783708e-05+8.32038190106e-05j),(7.07959052291e-05-1.05446185354e-06j),(0.00022558108902+0j),(0.000119143281406-7.51309290165e-05j),(5.72307153871e-05+0.000116195477336j),(6.32937617986e-05+3.84662372948e-05j),(0.000119143281406+7.51309290165e-05j),(0.000236550930444+0j)
280208513,1407453927.84,0.00235398562726,0.000977812535559,(-0.485538124162+0j),(-0.284485116437+0.271217401807j),(0.395225305043-0.189470709148j),(-0.300506311586-0.572150185522j),(0.000337032907449+0j),(8.73712735004e-05-6.31626390689e-05j),(0.00017190729244-0.000108427544695j),(0.000108588236291-0.000201789443021j),(8.73712735004e-05+6.31626390689e-05j),(8.90676083221e-05+0j),(8.14253065597e-05+9.82486699473e-06j),(7.76742848739e-05-4.0487476799e-05j),(0.00017190729244+0.000108427544695j),(8.14253065597e-05-9.82486699473e-06j),(0.000232997974333+0j),(0.000139520442144-9.39477774834e-05j),(0.000108588236291+0.000201789443021j),(7.76742848739e-05+4.0487476799e-05j),(0.000139520442144+9.39477774834e-05j),(0.000318714045455+0j)
280208514,1407453930.05,0.00125659790309,0.00100625273319,(-0.479599675618+0j),(-0.260881846684+0.184207907707j),(0.3837329413-0.333439608405j),(-0.535462256153-0.35048464945j),(0.000384925947081+0j),(9.83665750424e-05-5.20542239327e-05j),(0.000198178259602-8.70861643576e-05j),(0.000149490961745-0.000194399920401j),(9.83665750424e-05+5.20542239327e-05j),(8.86487574335e-05+0j),(8.30331211875e-05-3.48293705621e-06j),(7.94914771375e-05-5.08942630321e-05j),(0.000198178259602+8.70861643576e-05j),(8.30331211875e-05+3.48293705621e-06j),(0.000251350441886+0j),(0.000158526684253-9.16401880346e-05j),(0.000149490961745+0.000194399920401j),(7.94914771375e-05+5.08942630321e-05j),(0.000158526684253+9.16401880346e-05j),(0.000281327586792+0j)
280208515,1407453932.17,0.00274867607467,0.000950900804976,(-0.373042267201+0j),(-0.241278501749+0.23131330121j),(0.480731666965-0.224163578843j),(-0.261443593457-0.631991542583j),(0.000298348450359+0j),(9.20588912785e-05-6.43755999268e-05j),(0.000153284338839-8.53256577509e-05j),(0.000106212471861-0.000213260575571j),(9.20588912785e-05+6.43755999268e-05j),(9.68807087541e-05+0j),(8.73454158033e-05-4.84230330167e-07j),(9.87099257193e-05-6.18846295388e-05j),(0.000153284338839+8.53256577509e-05j),(8.73454158033e-05+4.84230330167e-07j),(0.000229644569429+0j),(0.000142571087036-0.000114267233213j),(0.000106212471861+0.000213260575571j),(9.87099257193e-05+6.18846295388e-05j),(0.000142571087036+0.000114267233213j),(0.000326027076434+0j)
280208238,1407453968.92,0.00157107445115,0.00101793038166,(-0.114558982139+0j),(0.141823181364-0.0505069062185j),(-0.580023499162+0.194676917904j),(-0.402976908961+0.653830808515j),(0.000331968113739+0j),(8.42060492833e-05-7.38685243399e-05j),(0.000161121083973-0.000121944329415j),(8.68086850404e-05-0.000233568832485j),(8.42060492833e-05+7.38685243399e-05j),(8.95218767688e-05+0j),(8.98749397639e-05+1.66695570402e-05j),(9.11175057354e-05-4.68541623633e-05j),(0.000161121083973+0.000121944329415j),(8.98749397639e-05-1.66695570402e-05j),(0.000256642402835+0j),(0.000152280708963-0.000105701617704j),(8.68086850404e-05+0.000233568832485j),(9.11175057354e-05+4.68541623633e-05j),(0.000152280708963+0.000105701617704j),(0.00033979798832+0j)
280208239,1407453971.08,0.00184579521924,0.00129035810641,(-0.411388459441+0j),(-0.291245109977+0.197459149119j),(0.534734586367-0.183550516772j),(-0.256688726513-0.56694332468j),(0.000403718284231+0j),(8.88528276647e-05-4.00081364543e-05j),(0.000189034594641-0.000154896946066j),(7.48063221178e-05-0.000197480106357j),(8.88528276647e-05+4.00081364543e-05j),(0.000126038536556+0j),(4.02485112607e-05+3.46467295659e-05j),(0.000133945353028-4.31036393981e-05j),(0.000189034594641+0.000154896946066j),(4.02485112607e-05-3.46467295659e-05j),(0.000382304649222+0j),(0.000100774605753-0.000179671574113j),(7.48063221178e-05+0.000197480106357j),(0.000133945353028+4.31036393981e-05j),(0.000100774605753+0.000179671574113j),(0.000378296636405+0j)
280208241,1407454009.95,0.00105533805579,0.00117212187673,(-0.42260363289+0j),(-0.0418027702052+0.116797697461j),(-0.46881961308-0.0902421087915j),(-0.675704642812+0.348575334201j),(0.000438683193107+0j),(0.00010700383354-7.24505024703e-05j),(0.00020584767936-0.000200154436682j),(0.000132781920413-0.000227442534122j),(0.00010700383354+7.24505024703e-05j),(9.17824462708e-05+0j),(0.000108376772921-1.88004951317e-05j),(8.1757225502e-05-5.85005721118e-05j),(0.00020584767936+0.000200154436682j),(0.000108376772921+1.88004951317e-05j),(0.000334976835596+0j),(0.000187300120527-6.92234431945e-05j),(0.000132781920413+0.000227442534122j),(8.1757225502e-05+5.85005721118e-05j),(0.000187300120527+6.92234431945e-05j),(0.000306679401756+0j)
280208242,1407454012.13,0.000897604976283,0.00103342444279,(-0.423663443211+0j),(-0.037480047293+0.130214396091j),(-0.478770274713-0.0616342166418j),(-0.615382006658+0.436387416482j),(0.00038312404073+0j),(9.04107391424e-05-6.43635510249e-05j),(0.000166808157657-0.000125003267133j),(0.000121984583835-0.000209427367884j),(9.04107391424e-05+6.43635510249e-05j),(9.15650989095e-05+0j),(7.4197753567e-05+1.14684336063e-05j),(8.15535852678e-05-4.46209702244e-05j),(0.000166808157657+0.000125003267133j),(7.4197753567e-05-1.14684336063e-05j),(0.000269428009773+0j),(0.000137153237191-6.91945646146e-05j),(0.000121984583835+0.000209427367884j),(8.15535852678e-05+4.46209702244e-05j),(0.000137153237191+6.91945646146e-05j),(0.000289307293382+0j)
280207977,1407454044.39,0.00155933126612,0.00132183615099,(-0.325952992904+0j),(-0.0401760005283+0.199988910298j),(0.029699911228-0.431145938524j),(-0.76457016634-0.284268406381j),(0.000483405359769+0j),(0.000174729356503-5.38449342523e-05j),(0.000298277657286-8.1402783113e-05j),(0.000261841080549-0.000267087936763j),(0.000174729356503+5.38449342523e-05j),(0.000123921521444+0j),(0.000122997727093-4.05157886405e-06j),(0.00012289537652-8.49040872068e-05j),(0.000298277657286+8.1402783113e-05j),(0.000122997727093+4.05157886405e-06j),(0.000321206140474+0j),(0.00022892950591-0.000135910084681j),(0.000261841080549+0.000267087936763j),(0.00012289537652+8.49040872068e-05j),(0.00022892950591+0.000135910084681j),(0.000393303129307+0j)
